chrom	start	end	min_p	n_probes	z_p	z_sidak_p	genes	genes_flanking	genes_type
chr22	43425130	43425131	0.03893	1	0.04481	1	MPPED1	MPPED1	HAVANA
chr1	200873611	200873709	0.0137	6	0.001051	1	GPR25	GPR25	HAVANA
chr16	31072039	31072086	0.0008962	2	5.557e-06	0.1801	ZNF668	ZNF668,AC135050.4,ZNF646	HAVANA,HAVANA,HAVANA
chr12	57764868	57764869	0.04664	1	0.7528	1	CYP27B1	MARCH9,CYP27B1,METTL1	HAVANA,HAVANA,HAVANA
chr8	66674981	66675025	0.01245	4	0.0002504	0.9999	SGK3	SGK3	HAVANA
chr6	89977913	89977976	0.02124	6	0.001016	1	BACH2	BACH2	HAVANA
chr21	38506942	38507034	0.03787	3	0.0013	1	ERG,AP001037.1	ERG,SNRPGP13,AP001037.1	HAVANA,HAVANA,HAVANA
chr5	72692935	72692936	0.01789	1	0.01582	1	AC063979.2	AC063979.2	HAVANA
chr16	1708701	1709013	0.0001003	23	5.999e-07	0.003225	MAPK8IP3	MAPK8IP3,AL031710.2,AL031710.1	HAVANA,HAVANA,HAVANA
chr6	73362595	73362818	0.008187	27	0.0009835	0.9994	KHDC3L	KHDC3L	HAVANA
chr11	72308973	72308993	0.008664	3	0.0001469	1	CLPB	CLPB	HAVANA
chr11	11396160	11396326	8.422e-05	7	9.257e-07	0.009323	GALNT18	GALNT18	HAVANA
chr4	153541515	153541609	0.0006558	5	3.421e-06	0.05929	TMEM131L	TMEM131L	HAVANA
chr7	137657793	137657794	0.04205	1	0.001525	1	DGKI	DGKI	HAVANA
chr9	3899055	3899153	0.04706	5	0.001814	1	GLIS3,GLIS3-AS1	GLIS3,GLIS3-AS1	HAVANA,HAVANA
chr12	104736434	104736581	0.000592	5	5.477e-06	0.06066	CHST11	CHST11	HAVANA
chr7	66331405	66331407	0.01092	2	0.0002064	1	TPST1	TPST1	HAVANA
chr8	133119761	133119841	0.01398	5	0.0002977	0.9981	TG	TG	HAVANA
chr16	88327802	88327938	0.007934	10	0.0007893	0.9999	.	.	.
chr8	143486256	143486356	0.02164	10	0.0005652	0.9999	ZC3H3	ZC3H3	HAVANA
chr10	7531552	7531602	0.04645	5	0.02433	1	.	AL445070.1	HAVANA
chr10	11824890	11825070	0.0009103	13	7.819e-06	0.07037	PROSER2	PROSER2	HAVANA
chr3	11136301	11137114	0.0003234	28	3.72e-06	0.007657	HRH1	HRH1	HAVANA
chr7	86947737	86947806	0.009558	6	0.0001698	0.984	KIAA1324L	KIAA1324L	HAVANA
chr14	72812690	72812865	0.0003054	9	1.639e-06	0.0156	DPF3	DPF3	HAVANA
chr20	45976059	45976060	0.0398	1	0.01406	1	FTLP1	ZNF335,FTLP1	HAVANA,HAVANA
chr17	78253137	78253146	0.03614	2	0.001207	1	THA1P	AC087645.4,THA1P,AC087645.3	HAVANA,HAVANA,HAVANA
chr19	1369102	1369109	0.02114	4	0.001715	1	PWWP3A	PWWP3A,AC004623.1	HAVANA,HAVANA
chr1	245510257	245510302	0.003149	3	3.358e-05	0.7145	KIF26B	KIF26B	HAVANA
chr12	132805784	132805785	0.04416	1	0.0007128	1	GOLGA3	GOLGA3	HAVANA
chr8	61790314	61790347	0.04492	4	0.00169	1	AC025524.2	AC025524.2	HAVANA
chr11	10323479	10323481	0.001013	2	6.631e-06	0.9962	AMPD3	AMPD3	HAVANA
chr19	45160930	45160963	0.03644	2	0.013	1	MARK4	MARK4,NKPD1,TRAPPC6A	HAVANA,HAVANA,HAVANA
chr1	4772320	4772379	0.02488	8	0.00709	1	AJAP1	AJAP1	HAVANA
chr2	127014762	127014866	0.004687	6	7.182e-05	0.6865	.	RNU7-182P	ENSEMBL
chr9	20208707	20208792	0.01393	8	0.0002957	0.9971	.	.	.
chr21	44132462	44132496	0.02478	2	0.0006864	1	.	PWP2,GATD3A	HAVANA,HAVANA
chr10	2950103	2950104	0.02804	1	0.01682	1	.	.	.
chr8	143764140	143764157	0.005111	4	6.781e-05	0.9988	IQANK1,AC105219.4	IQANK1,AC105219.4	HAVANA,HAVANA
chr2	10307765	10307856	0.03317	4	0.00106	1	HPCAL1	HPCAL1	HAVANA
chr11	93553004	93553006	0.03454	2	0.001128	1	.	RN7SL223P	ENSEMBL
chr10	87221019	87221097	0.02026	4	0.0005135	1	NUTM2A-AS1	NUTM2A-AS1,AL157893.1,NUTM2A	HAVANA,HAVANA,HAVANA
chr15	95760647	95760738	0.04771	7	0.001855	1	AC015574.1	AC015574.1	HAVANA
chr14	69593619	69593632	0.01027	2	0.0001883	1	.	.	.
chr1	2273895	2273959	0.02283	8	0.002175	1	SKI	SKI	HAVANA
chr3	126354076	126354099	0.02748	2	0.0007971	1	KLF15	KLF15	HAVANA
chr12	78575	78723	0.02755	10	0.002315	1	IQSEC3	IQSEC3	HAVANA
chr9	100353756	100353757	0.03476	1	0.06662	1	.	TEX10	HAVANA
chr10	44811280	44811371	0.0138	6	0.0002914	0.9954	TMEM72-AS1	TMEM72-AS1,EIF2AP4	HAVANA,HAVANA
chr8	127938207	127938312	0.01456	8	0.000701	1	PVT1	PVT1	HAVANA
chr16	1129444	1129556	0.003392	10	0.0004702	0.9991	.	.	.
chr20	44714592	44714707	0.01211	15	0.0009695	1	KCNK15-AS1	KCNK15-AS1,CCN5	HAVANA,HAVANA
chr6	44724039	44724102	0.04906	2	0.001935	1	.	AL133334.1	HAVANA
chr4	6753244	6753438	0.0002368	19	2.059e-05	0.1633	.	.	.
chr7	26486018	26486064	0.01515	4	0.0003351	1	AC004540.1	AC004540.1	HAVANA
chr2	237497789	237497915	0.01871	13	0.0006343	0.9998	MLPH	MLPH	HAVANA
chr7	2689075	2689252	0.005233	15	0.0004806	0.9896	AMZ1	AMZ1	HAVANA
chr15	40769186	40769282	0.02852	4	0.0008427	1	DNAJC17	GCHFR,DNAJC17,C15orf62	HAVANA,HAVANA,HAVANA
chr11	128421719	128421783	0.01517	2	0.0003356	0.9999	.	.	.
chr1	162366177	162366215	0.005672	6	7.927e-05	0.9699	NOS1AP,AL512785.2	NOS1AP,AL512785.2	HAVANA,HAVANA
chr4	87507152	87507251	0.02303	2	0.0006177	1	SPARCL1	SPARCL1	HAVANA
chr6	30044659	30044661	0.00376	2	4.315e-05	1	ZNRD1ASP	ZNRD1ASP	HAVANA
chr3	197954022	197954176	0.003276	11	0.0001543	0.8142	IQCG,RPL35A	IQCG,RPL35A	HAVANA,HAVANA
chr12	43291746	43291762	0.01363	2	0.000286	1	.	.	.
chr19	47939431	47939432	0.01899	1	0.01856	1	.	.	.
chr1	156741565	156741649	0.03429	4	0.001115	1	MRPL24	RRNAD1,MRPL24,HDGF	HAVANA,HAVANA,HAVANA
chr4	145525068	145525120	0.01568	2	0.0003526	1	SMAD1	SMAD1	HAVANA
chr19	33772561	33772573	0.0291	3	0.07283	1	CHST8	CHST8	HAVANA
chr15	38299386	38299531	0.000155	6	2.385e-06	0.02725	SPRED1	SPRED1	HAVANA
chr6	143253987	143254078	0.02912	4	0.0008702	1	AIG1	AIG1	HAVANA
chr12	23561887	23561981	0.01595	4	0.000362	0.9985	SOX5	SOX5	HAVANA
chr11	41306432	41306521	0.01047	2	0.0001938	0.9742	LRRC4C	LRRC4C	HAVANA
chr5	50403892	50403893	0.04417	1	0.001648	1	EMB	EMB	HAVANA
chr20	53032212	53032297	0.0001855	13	5.296e-07	0.01041	TSHZ2	TSHZ2	HAVANA
chr19	41207543	41207555	0.04804	2	0.2037	1	.	CYP2S1	HAVANA
chr1	6471073	6471202	0.004784	34	0.0002284	0.9489	PLEKHG5	TNFRSF25,PLEKHG5	HAVANA,HAVANA
chr19	2327682	2327699	0.003607	4	4.074e-05	0.9821	AC005258.1,LSM7	AC005258.1,LSM7,SPPL2B	HAVANA,HAVANA,HAVANA
chr5	138875382	138875397	0.02528	6	0.03618	1	CTNNA1	CTNNA1,LRRTM2	HAVANA,HAVANA
chr7	69818173	69818225	0.003513	3	3.925e-05	0.7186	AUTS2	AUTS2	HAVANA
chr2	144389883	144389993	0.01652	12	0.001614	1	ZEB2	ZEB2	HAVANA
chr14	51540428	51540478	0.0002331	5	7.571e-07	0.02512	FRMD6-AS2,FRMD6	FRMD6-AS2,FRMD6	HAVANA,HAVANA
chr10	33376717	33376772	0.00225	4	2.053e-05	0.4658	.	.	.
chr5	176441434	176441534	0.02391	4	0.0006525	1	.	AC010297.1	HAVANA
chr17	66966173	66966174	0.01939	1	0.000482	1	CACNG4	CACNG4	HAVANA
chr2	39244538	39244599	0.02683	10	0.00471	1	.	MAP4K3	HAVANA
chr8	86620079	86620080	0.04464	1	0.001672	1	CNGB3	CNGB3	HAVANA
chr11	63015889	63016125	0.0008281	25	3.257e-05	0.2069	.	SLC22A8	HAVANA
chr7	4746733	4746793	0.004327	3	5.325e-05	0.7748	FOXK1	FOXK1	HAVANA
chr5	34502794	34502795	0.01907	1	0.0004698	1	.	.	.
chr17	46772446	46772526	0.04717	12	0.01101	1	WNT3	WNT3	HAVANA
chr17	82374390	82374446	0.04665	6	0.008663	1	UTS2R	UTS2R	HAVANA
chr3	39183404	39183454	0.002454	4	2.332e-05	0.5432	XIRP1	AC092053.4,XIRP1	HAVANA,HAVANA
chr7	65413160	65413249	0.02007	4	0.0005067	0.9999	.	.	.
chr17	76528771	76528986	0.001649	15	6.845e-05	0.4142	CYGB,PRCD	CYGB,PRCD	HAVANA,HAVANA
chr12	105539102	105539164	0.01555	4	0.0003481	0.9999	.	.	.
chr5	61424587	61424588	0.04224	1	0.02903	1	ZSWIM6	ZSWIM6	HAVANA
chr6	32403013	32403084	0.01684	6	0.001314	1	TSBP1-AS1,BTNL2	TSBP1-AS1,BTNL2	HAVANA,HAVANA
chr1	9700281	9700368	0.0001087	7	2.379e-07	0.004583	PIK3CD	PIK3CD	HAVANA
chr14	104220435	104220578	0.002354	11	3.957e-05	0.3718	.	LINC02691	HAVANA
chr12	114400536	114400815	9.776e-07	38	1.957e-06	0.01171	TBX5	TBX5	HAVANA
chr11	111284017	111284031	0.02886	4	0.04196	1	C11orf53	C11orf53	HAVANA
chr11	66675248	66675249	0.0359	1	0.001194	1	RBM4B	RBM4B	HAVANA
chr6	111789840	111789842	0.03145	2	0.007389	1	FYN	FYN	HAVANA
chr22	46077759	46077861	0.02291	6	0.003946	1	MIRLET7BHG	MIRLET7BHG	HAVANA
chr1	164712330	164712417	0.02016	6	0.00087	1	PBX1	PBX1	HAVANA
chr10	7248557	7248585	0.02954	5	0.01122	1	SFMBT2	SFMBT2	HAVANA
chr3	49718845	49718997	0.03694	7	0.001122	1	RNF123,AMIGO3,GMPPB	RNF123,AMIGO3,GMPPB	HAVANA,HAVANA,HAVANA
chr9	134819810	134819817	0.01178	2	0.0104	1	COL5A1	COL5A1	HAVANA
chr8	11688984	11688985	0.03972	1	0.00927	1	GATA4	GATA4	HAVANA
chr13	45194766	45194767	0.04511	1	0.06821	1	GTF2F2	GTF2F2,KCTD4	HAVANA,HAVANA
chr7	127996321	127996443	0.003201	7	0.0001787	0.9146	SND1	SND1,SND1-IT1	HAVANA,HAVANA
chr10	131403603	131403738	0.006871	18	0.0001821	0.8962	.	.	.
chr20	17614670	17614839	0.009754	12	0.0006617	0.9986	RRBP1	DSTN,RRBP1	HAVANA,HAVANA
chr5	177309539	177309592	0.03109	10	0.0009608	1	MXD3	MXD3,PRELID1	HAVANA,HAVANA
chr1	2523199	2523405	1.283e-05	16	7.717e-08	0.0006291	PANK4	PANK4	HAVANA
chr2	202774166	202774183	0.0147	4	0.001698	1	ICA1L,AC098831.1	FAM117B,ICA1L,AC098831.1	HAVANA,HAVANA,HAVANA
chr2	95430240	95430241	0.04755	1	0.001845	1	.	AC009238.2	HAVANA
chr5	108234221	108234262	0.002599	3	2.531e-05	0.6454	FBXL17	FBXL17	HAVANA
chr8	74442413	74442414	0.03266	1	0.001034	1	GDAP1	GDAP1	HAVANA
chr5	169702403	169702492	0.02562	9	0.0007194	1	DOCK2	DOCK2	HAVANA
chr1	96968767	96968884	0.0001933	6	7.485e-07	0.01069	.	.	.
chr3	107462612	107462704	0.03086	4	0.0009508	1	LINC01990	LINC01990	HAVANA
chr4	8639094	8639159	0.03066	3	0.0007715	1	.	.	.
chr3	100075166	100075168	0.04115	2	0.001475	1	CMSS1,FILIP1L	CMSS1,FILIP1L	HAVANA,HAVANA
chr21	8435274	8437006	0.0005269	424	0.0003065	0.2572	FP236383.1	FP236383.1,MIR6724-4,RF01518,FP236383.3,RNA5-8SN1	HAVANA,ENSEMBL,ENSEMBL,HAVANA,ENSEMBL
chr1	112743254	112743255	0.03523	1	0.2354	1	.	NUTF2P4	HAVANA
chr12	132379725	132379727	0.04126	2	0.2149	1	.	.	.
chr11	115139803	115139894	0.0145	5	0.0003138	0.997	.	.	.
chr1	246251974	246252007	0.0465	4	0.0231	1	SMYD3	SMYD3	HAVANA
chr21	8210507	8213564	1.111e-05	771	6.71e-05	0.0362	FP671120.2,FP671120.4,RNA5-8SN2	FP671120.2,RF01518,MIR3648-1,FP671120.1,FP671120.4,RNA5-8SN2	HAVANA,ENSEMBL,ENSEMBL,ENSEMBL,HAVANA,ENSEMBL
chr6	15402776	15402920	0.0001054	3	5.078e-07	0.005906	JARID2	JARID2	HAVANA
chr11	1534783	1534857	0.002705	9	2.683e-05	0.4561	.	.	.
chr5	133970107	133970108	0.0379	1	0.01723	1	.	C5orf15,VDAC1	HAVANA,HAVANA
chr5	142342610	142342709	0.02451	4	0.000676	1	SPRY4-AS1	SPRY4-AS1	HAVANA
chr3	151198776	151198777	0.0465	1	0.002169	1	MED12L,GPR171	MED12L,GPR171	HAVANA,HAVANA
chr2	26319079	26319322	0.01821	8	0.0001139	0.5449	ADGRF3,SELENOI	ADGRF3,SELENOI	HAVANA,HAVANA
chr9	84667752	84667753	0.01313	1	0.002176	1	.	NTRK2	HAVANA
chr15	98861770	98861789	0.02361	2	0.000639	1	IGF1R	IGF1R	HAVANA
chr14	32328493	32328567	0.04895	2	0.001928	1	.	AKAP6	HAVANA
chr21	29298210	29298241	0.04777	4	0.06527	1	BACH1	BACH1	HAVANA
chr4	7371648	7371845	9.474e-07	21	1.822e-09	1.554e-05	SORCS2	SORCS2	HAVANA
chr1	6034201	6034203	0.01299	2	0.1097	1	KCNAB2	KCNAB2	HAVANA
chr7	108059676	108059728	0.006013	6	0.0005315	1	LAMB4	LAMB4	HAVANA
chr12	121444200	121444267	8.544e-05	4	3.243e-06	0.0781	KDM2B	KDM2B,MIR7107	HAVANA,ENSEMBL
chr6	123000456	123000556	0.02634	2	0.0007487	1	CLVS2	AL591428.1,CLVS2	HAVANA,HAVANA
chr12	57628169	57628255	0.02509	15	0.0006994	1	B4GALNT1	AC025165.6,SLC26A10,B4GALNT1	HAVANA,HAVANA,HAVANA
chr7	33693224	33693289	0.005554	6	7.669e-05	0.8622	.	.	.
chr11	2383090	2383186	0.009386	5	0.0008486	1	CD81	CD81	HAVANA
chr15	41501201	41501303	0.00939	10	9.426e-05	0.7883	ITPKA	ITPKA,LTK	HAVANA,HAVANA
chr4	79322171	79322262	0.01644	4	0.0003776	0.9991	NAA11	NAA11	HAVANA
chr6	42131715	42131716	0.02889	1	0.1078	1	C6orf132	C6orf132	HAVANA
chr1	9321352	9321439	0.004307	8	5.289e-05	0.6399	SPSB1	SPSB1	HAVANA
chr10	88233977	88234062	0.01746	5	0.0004121	0.9997	.	.	.
chr1	234716988	234716990	0.006186	2	0.004383	1	AL160408.6	AL160408.6	HAVANA
chr10	98395012	98395277	0.0133	7	5.108e-05	0.2766	PYROXD2,MIR1287	PYROXD2,MIR1287	HAVANA,ENSEMBL
chr2	221458746	221458774	0.0003207	3	1.197e-06	0.0693	EPHA4	EPHA4	HAVANA
chr10	33382171	33382209	0.003063	4	3.214e-05	0.7585	.	AL353600.2	HAVANA
chr2	70907456	70907610	0.002041	26	0.0001863	0.8689	VAX2	VAX2	HAVANA
chr2	150171300	150171390	0.04039	28	0.004799	1	LINC01818	LINC01818	HAVANA
chr17	76515637	76515656	0.01771	4	0.03366	1	.	.	.
chr11	120613124	120613144	0.03422	2	0.001111	1	GRIK4	GRIK4	HAVANA
chr1	67704709	67704710	0.03794	1	0.001303	1	GNG12	GNG12	HAVANA
chr4	41160925	41160926	0.006595	1	0.08668	1	APBB2	APBB2	HAVANA
chr5	2334751	2334872	0.03292	13	0.001369	1	.	.	.
chr10	619162	619343	0.002557	11	0.0001055	0.6245	DIP2C	DIP2C	HAVANA
chr16	88151196	88151519	2.107e-06	50	1.202e-07	0.0006248	.	.	.
chr10	84241609	84241610	0.01396	1	0.0007376	1	RGR	RGR,LRIT1	HAVANA,HAVANA
chr1	220992202	220992256	0.03686	5	0.001245	1	.	.	.
chr16	85278869	85278870	0.02664	1	0.01957	1	GSE1,AC092275.1,COX6CP16	GSE1,AC092275.1,COX6CP16,LINC00311	HAVANA,HAVANA,HAVANA,HAVANA
chr2	223055674	223055749	0.03355	3	0.001079	1	KCNE4	KCNE4	HAVANA
chr2	235868387	235868514	7.16e-07	17	2.441e-10	3.228e-06	AGAP1	AGAP1	HAVANA
chr18	37328661	37328689	0.01384	6	0.0002928	1	CELF4	CELF4	HAVANA
chr9	129490366	129490455	0.02998	4	0.0009108	1	LINC00963	LINC00963	HAVANA
chr1	121518564	121518584	0.01865	2	0.04216	1	AL592494.2	AL592494.2,EMBP1	HAVANA,HAVANA
chr13	99864756	99864787	0.03316	4	0.001059	1	CLYBL,AL137139.1	CLYBL,AL137139.1	HAVANA,HAVANA
chr15	67119631	67119642	0.04968	2	0.001973	1	SMAD3	SMAD3	HAVANA
chr17	81642136	81642379	0.0001299	13	5.593e-07	0.003859	NPLOC4,TSPAN10	NPLOC4,TSPAN10	HAVANA,HAVANA
chr3	15499727	15499854	0.004771	7	0.000106	0.7539	COLQ	COLQ,MIR4270,AC027129.1	HAVANA,ENSEMBL,HAVANA
chr10	130441535	130441537	0.03734	2	0.1244	1	LINC02646	LINC02646	HAVANA
chr16	80682786	80682909	0.003014	7	0.0001373	0.8467	CDYL2	CDYL2	HAVANA
chr7	151408880	151408998	0.00877	15	0.0006537	0.9999	WDR86	WDR86,WDR86-AS1	HAVANA,HAVANA
chr7	12330798	12330799	0.0446	1	0.09412	1	.	VWDE	HAVANA
chr3	170802760	170802790	0.01328	4	0.0002756	1	AC026316.4,SLC7A14-AS1	AC026316.4,SLC7A14-AS1	HAVANA,HAVANA
chr14	105317680	105317702	0.03474	2	0.0114	1	PACS2	BRF1,PACS2	HAVANA,HAVANA
chr3	44117825	44117826	0.0486	1	0.006504	1	AC006058.1	MIR138-1,AC006058.4,AC006058.1	ENSEMBL,HAVANA,HAVANA
chr20	58869004	58869005	0.02496	1	0.122	1	GNAS,AL121917.1	GNAS,AL121917.1	HAVANA,HAVANA
chr8	142785819	142785890	0.02955	4	0.0008895	1	LY6D,AC083841.2	LY6D,AC083841.2	HAVANA,HAVANA
chr11	132792925	132792964	0.03288	3	0.01718	1	OPCML	OPCML	HAVANA
chr1	116346337	116346338	0.005745	1	8.068e-05	1	.	.	.
chr22	37197632	37197650	0.02229	4	0.0005896	1	C1QTNF6	C1QTNF6	HAVANA
chr11	1871750	1872816	3.622e-05	36	1.429e-05	0.02227	LSP1	LSP1	HAVANA
chr3	183133100	183133135	0.03994	2	0.001408	1	LAMP3	LAMP3	HAVANA
chr14	103889627	103889918	0.0001529	30	2.669e-06	0.01529	.	.	.
chr21	32584286	32584359	0.02204	2	0.0005794	1	TCP10L,C21orf59-TCP10L	TCP10L,C21orf59-TCP10L	HAVANA,HAVANA
chr2	232574803	232574825	0.005219	4	6.994e-05	0.9952	EIF4E2	EIF4E2	HAVANA
chr2	96549995	96550479	0.005124	59	0.000744	0.9244	ARID5A	ARID5A	HAVANA
chr12	10433531	10433533	0.008463	2	0.0001416	1	AC068775.1,KLRC2	AC068775.1,KLRC2	HAVANA,HAVANA
chr6	166648511	166648815	3.538e-06	26	5.746e-08	0.0003174	RPS6KA2	RPS6KA2,AL023775.2	HAVANA,HAVANA
chr11	70005432	70005506	0.01067	4	0.0001997	0.9893	AP003555.3	AP003555.3	HAVANA
chr12	64338152	64338167	0.04385	2	0.001628	1	AC012158.1,C12orf56	AC012158.1,C12orf56,AC135279.2	HAVANA,HAVANA,HAVANA
chr1	155645824	155645875	0.01759	4	0.00113	1	AL353807.3	AL353807.3	HAVANA
chr8	48870946	48871294	0.0005041	22	1.716e-05	0.0795	.	.	.
chr2	164837235	164837237	0.005287	2	7.11e-05	1	COBLL1	COBLL1,AC019197.1	HAVANA,HAVANA
chr1	190098944	190099112	0.01123	22	0.000321	0.9597	BRINP3	BRINP3	HAVANA
chr21	38823120	38823215	4.591e-05	7	6.827e-08	0.001206	ETS2,AP001042.1	ETS2,AP001042.1	HAVANA,HAVANA
chr13	23777534	23777600	0.005642	3	7.855e-05	0.8645	MIPEP	MIPEP	HAVANA
chr9	130710809	130710874	0.01184	2	0.001185	1	.	ABL1	HAVANA
chr13	26498305	26498365	0.02829	2	0.0008326	1	.	AL353789.1	HAVANA
chr12	127559848	127559849	0.0434	1	0.02102	1	.	AC068787.5	HAVANA
chr22	50180076	50180198	0.001344	11	0.0002759	0.9776	PANX2	PANX2	HAVANA
chr1	181508936	181509046	0.001954	5	0.0001874	0.9428	CACNA1E	CACNA1E	HAVANA
chr20	31473199	31473243	0.01147	6	0.000222	0.9998	DEFB124	DEFB124,REM1	HAVANA,HAVANA
chr3	123782118	123782205	0.003619	2	4.097e-05	0.5466	MYLK	MYLK	HAVANA
chr11	58616784	58616802	0.04367	3	0.006142	1	ZFP91,ZFP91-CNTF	ZFP91,ZFP91-CNTF,AP001350.1	HAVANA,HAVANA,HAVANA
chr3	182914061	182914063	0.008947	2	0.0001539	1	ATP11B	ATP11B	HAVANA
chr14	103848955	103848975	0.007301	3	0.04333	1	LINC00637	PPP1R13B,LINC00637	HAVANA,HAVANA
chr6	126228326	126228407	0.005366	8	0.0001785	0.9753	.	.	.
chr3	193472000	193472080	0.001301	3	9.472e-06	0.1804	ATP13A4	ATP13A4	HAVANA
chr11	113675540	113675594	0.001322	2	9.695e-06	0.2604	.	.	.
chr5	10875476	10875537	0.002382	7	2.233e-05	0.4594	.	.	.
chr9	137922084	137922085	0.04962	1	0.04965	1	CACNA1B	CACNA1B	HAVANA
chr2	868322	869406	5.755e-07	89	1.847e-07	0.0002862	LINC01115	LINC01115	HAVANA
chr2	234823666	234823813	0.00155	9	1.894e-05	0.1946	AC010148.1	AC010148.1	HAVANA
chr2	207811090	207811091	0.04682	1	0.009389	1	.	.	.
chr8	27268181	27268241	0.009486	4	0.0001679	0.9909	.	.	.
chr11	85360032	85360113	0.001811	6	1.51e-05	0.2688	DLG2	DLG2	HAVANA
chr15	79197457	79197562	0.00709	5	0.0003606	0.9969	ANKRD34C-AS1	ANKRD34C-AS1	HAVANA
chr17	41027223	41027310	0.002231	3	2.028e-05	0.324	.	KRTAP1-5,KRTAP1-4	HAVANA,HAVANA
chr17	15240477	15240492	0.007919	2	0.000129	1	PMP22	PMP22	HAVANA
chr9	137189896	137189998	0.006254	8	9.142e-05	0.7781	SSNA1	ANAPC2,SSNA1,TPRN	HAVANA,HAVANA,HAVANA
chr7	144354066	144354156	0.005001	4	6.569e-05	0.7065	AC074386.1,OR2A1-AS1	AC074386.1,OR2A1-AS1,ARHGEF5	HAVANA,HAVANA,HAVANA
chr8	29305509	29305593	0.04329	5	0.001594	1	.	.	.
chr5	170896964	170897018	0.006106	4	8.824e-05	0.9358	RANBP17,AC008514.2	RANBP17,AC008514.2	HAVANA,HAVANA
chr2	202773542	202773588	0.04653	3	0.001781	1	ICA1L	FAM117B,ICA1L,AC098831.1	HAVANA,HAVANA,HAVANA
chr15	63380776	63380893	0.0002404	5	1.678e-06	0.0238	CA12	CA12	HAVANA
chr16	79069246	79069281	0.003892	2	4.533e-05	0.8864	WWOX	WWOX	HAVANA
chr2	6074315	6074334	0.009515	2	0.0001686	1	.	.	.
chr9	110582336	110582337	0.006102	1	8.805e-05	1	.	SVEP1	HAVANA
chr7	54757530	54757556	0.0172	3	0.0004037	1	SEC61G	SEC61G,AC074351.1	HAVANA,HAVANA
chr11	35322209	35322337	0.0007968	9	5.971e-06	0.07537	SLC1A2	SLC1A2	HAVANA
chr10	48448857	48448879	0.01088	5	0.0002052	1	ARHGAP22	AC016397.2,ARHGAP22	HAVANA,HAVANA
chr5	3858161	3858169	0.04329	2	0.001595	1	.	.	.
chr10	97718699	97718700	0.04848	1	0.03149	1	.	MARVELD1	HAVANA
chr5	180821018	180821020	0.03572	2	0.001186	1	.	.	.
chr5	97301362	97301400	0.02787	6	0.0002156	0.9999	LIX1-AS1	LIX1-AS1	HAVANA
chr11	47268263	47268336	0.01683	6	0.0003903	0.9999	NR1H3	NR1H3,MADD,AC018410.1	HAVANA,HAVANA,HAVANA
chr2	249903	250005	0.007649	5	0.0001232	0.8685	SH3YL1	SH3YL1	HAVANA
chr11	123944443	123944497	0.01072	2	0.000201	0.9981	.	OR4D5,OR6T1	HAVANA,HAVANA
chr21	32495164	32495243	0.02397	3	0.0009906	1	EVA1C	EVA1C,EXOSC3P1	HAVANA,HAVANA
chr1	67823135	67823136	0.04042	1	0.001434	1	GNG12	GNG12	HAVANA
chr14	80211265	80211384	0.01698	19	0.0004978	0.9991	DIO2	DIO2,DIO2-AS1	HAVANA,HAVANA
chr12	46811749	46811751	0.02123	2	0.0005488	1	AC008014.1,SLC38A4	AC008014.1,SLC38A4	HAVANA,HAVANA
chr3	58425109	58425111	0.04563	2	0.001729	1	PXK	PXK,PDHB,AC135507.1	HAVANA,HAVANA,HAVANA
chr17	41625673	41625905	0.000273	25	2.399e-06	0.01722	.	KRT17,KRT42P	HAVANA,HAVANA
chr2	223599884	223600044	0.00485	4	0.0001948	0.8706	SCG2	SCG2	HAVANA
chr8	6627063	6627284	2.662e-08	18	5.684e-11	4.321e-07	MCPH1,MCPH1-AS1	MCPH1,MCPH1-AS1,MIR8055	HAVANA,HAVANA,ENSEMBL
chr12	54364581	54364640	0.03182	3	0.0009945	1	AC079313.2,AC079313.1	AC079313.2,AC079313.1,GPR84,ZNF385A	HAVANA,HAVANA,HAVANA,HAVANA
chr3	58617228	58617229	0.04307	1	0.00471	1	FAM107A,FAM3D-AS1	FAM107A,FAM3D-AS1	HAVANA,HAVANA
chr5	7926539	7926581	0.02175	3	0.001388	1	.	AC025174.1	HAVANA
chr12	24902092	24902585	0.002396	32	0.0001833	0.4645	BCAT1,AC026310.3	BCAT1,AC026310.3	HAVANA,HAVANA
chr11	114307997	114308009	0.007791	2	0.0001263	1	AP002518.2,NNMT	AP002518.2,NNMT	HAVANA,HAVANA
chr1	237183509	237183567	0.04083	2	0.001458	1	RYR2	RYR2	HAVANA
chr19	37299446	37299550	0.0267	12	0.001436	1	AC016590.1	AC016590.1,AC016590.4	HAVANA,HAVANA
chr20	50194080	50194109	0.03956	6	0.001388	1	.	CEBPB-AS1,CEBPB	HAVANA,HAVANA
chr10	132272351	132272621	0.0002313	14	8.741e-06	0.05293	STK32C	STK32C	HAVANA
chr20	45539956	45539992	0.01862	2	0.01188	1	EPPIN-WFDC6,HSPD1P21	WFDC6,EPPIN-WFDC6,AL031663.1,HSPD1P21,EPPIN	HAVANA,HAVANA,HAVANA,HAVANA,HAVANA
chr1	8333999	8334078	0.02568	4	0.0001116	0.9067	SLC45A1	SLC45A1	HAVANA
chr6	32167938	32168028	0.002285	10	2.104e-05	0.3248	PPT2-EGFL8,EGFL8	PPT2,PPT2-EGFL8,EGFL8,AGPAT1,MIR6721	HAVANA,HAVANA,HAVANA,HAVANA,ENSEMBL
