chrom	start	end	min_p	n_probes	z_p	z_sidak_p	genes	genes_flanking	genes_type
chr8	140509203	140509312	0.008539	3	0.0001024	0.7935	.	AC107375.1,CHRAC1	HAVANA,HAVANA
chr16	20409304	20409396	0.009354	8	8.66e-05	0.7941	.	PDILT,ACSM5	HAVANA,HAVANA
chr14	104220435	104220503	0.01441	10	6.42e-05	0.795	.	LINC02691	HAVANA
chr10	1774808	1774891	0.008751	3	7.84e-05	0.7954	.	.	.
chr11	34513476	34513617	0.0032	17	0.0001335	0.7962	ELF5	ELF5	HAVANA
chr6	31971040	31971208	0.003338	13	0.0001592	0.7965	DXO,STK19	SKIV2L,DXO,STK19	HAVANA,HAVANA,HAVANA
chr5	181221459	181221647	0.004567	22	0.0001782	0.7966	.	AC008443.9,TRIM41,MIR4638,AC008443.2	HAVANA,HAVANA,ENSEMBL,HAVANA
chr1	160647236	160647336	0.01	9	9.53e-05	0.7984	SLAMF1	SLAMF1	HAVANA
chr9	134732920	134733065	0.003429	6	0.0001383	0.7987	COL5A1	COL5A1	HAVANA
chr8	11982255	11982352	0.009812	10	9.26e-05	0.7989	DEFB135	DEFB135	HAVANA
chr3	97973585	97973646	0.007158	6	5.85e-05	0.8001	AC026100.1	RIOX2,AC026100.1	HAVANA,HAVANA
chr4	10333818	10333873	0.006687	3	5.28e-05	0.8007	.	.	.
chr20	2535845	2535948	0.006254	8	9.98e-05	0.8036	.	TMC2	HAVANA
chr5	57599072	57599137	0.007539	3	6.31e-05	0.8041	AC008780.1	AC008780.1	HAVANA
chr9	93290006	93290074	0.007795	4	6.62e-05	0.805	WNK2	WNK2	HAVANA
chr19	5115554	5115663	0.004371	6	0.0001062	0.8055	KDM4B	KDM4B	HAVANA
chr5	142965357	142965489	0.008957	15	0.0001288	0.8058	ARHGAP26	ARHGAP26	HAVANA
chr1	3804086	3804254	0.01232	12	0.0001656	0.809	.	.	.
chr19	48414859	48414961	0.01033	10	0.0001007	0.8094	GRIN2D	GRIN2D	HAVANA
chr2	60528129	60528296	0.01246	5	0.0001653	0.8104	BCL11A	BCL11A	HAVANA
chr17	80795102	80795146	0.005866	4	4.36e-05	0.811	RPTOR	RPTOR	HAVANA
chr6	125300538	125300650	0.00258	6	0.0001117	0.8128	HDDC2	HDDC2	HAVANA
chr4	73411981	73412084	0.008888	6	0.000105	0.8196	ALB	ALB	HAVANA
chr17	2057944	2058062	0.01026	12	0.0001207	0.8205	HIC1	HIC1,SMG6	HAVANA,HAVANA
chr1	3232189	3232281	0.00992	10	9.41e-05	0.8206	PRDM16	PRDM16	HAVANA
chr6	855344	855494	0.01299	10	0.0001534	0.8206	.	.	.
chr1	205240214	205240314	0.01046	7	0.0001026	0.8215	TMCC2	TMCC2,AC093422.2	HAVANA,HAVANA
chr5	62718977	62719074	0.01026	6	9.95e-05	0.8216	.	.	.
chr1	9320697	9320795	0.01032	13	0.0001006	0.8218	SPSB1	SPSB1	HAVANA
chr8	93837679	93837753	0.008581	4	7.61e-05	0.8222	AC084346.1	AC084346.1	HAVANA
chr19	617267	617413	0.008784	21	0.0001508	0.8235	POLRMT	HCN2,POLRMT	HAVANA,HAVANA
chr13	110665588	110665758	0.01148	14	0.0001762	0.8246	CARS2	CARS2	HAVANA
chr5	9888512	9888601	0.009823	6	9.28e-05	0.8266	LINC02112,LINC02221	LINC02112,LINC02221	HAVANA,HAVANA
chr2	106160242	106160408	0.01012	8	0.0001734	0.827	UXS1	UXS1	HAVANA
chr11	1207670	1207795	0.00683	20	0.0001305	0.827	.	.	.
chr2	28226142	28226171	0.00458	4	3.03e-05	0.8272	BABAM2	BABAM2	HAVANA
chr5	112825052	112825154	0.01077	2	0.0001067	0.8275	APC	APC,AC008575.1	HAVANA,HAVANA
chr8	144830196	144830251	0.004018	10	5.76e-05	0.828	ZNF7	ZNF7	HAVANA
chr11	60756721	60756771	0.01205	4	5.25e-05	0.8286	.	AP004243.1	HAVANA
chr1	167629692	167629780	0.009806	7	9.24e-05	0.8287	AL031733.2	AL031733.2,RCSD1	HAVANA,HAVANA
chr1	43933287	43933380	0.01018	7	9.8e-05	0.8297	ARTN	AL451062.3,ST3GAL3,ARTN,AL357079.1	HAVANA,HAVANA,HAVANA,HAVANA
chr13	32164801	32164818	0.003222	2	1.8e-05	0.8303	FRY	FRY	HAVANA
chr5	108234221	108234262	0.005831	3	4.33e-05	0.8303	FBXL17	FBXL17	HAVANA
chr11	134032303	134032454	0.003262	5	0.0001599	0.8312	AP000911.1	AP000911.3,AP000911.1,AP000911.2	HAVANA,HAVANA,HAVANA
chr19	49073870	49074023	0.01959	8	0.0001625	0.8321	.	KCNA7	HAVANA
chr14	104158912	104159077	0.006636	20	0.0001753	0.8322	KIF26A	KIF26A	HAVANA
chr12	117124653	117124722	0.00838	6	7.34e-05	0.8325	TESC-AS1	TESC-AS1	HAVANA
chr1	205672414	205672483	0.00838	8	7.34e-05	0.8326	SLC45A3	SLC45A3	HAVANA
chr2	18901443	18901539	0.01047	3	0.0001027	0.8343	.	.	.
chr2	219452629	219452736	0.002758	7	0.0001146	0.8346	SPEG	SPEG	HAVANA
chr5	154474239	154474319	0.0008476	4	8.59e-05	0.8354	.	HAND1	HAVANA
chr1	19081333	19081420	0.007539	5	9.36e-05	0.8359	UBR4	UBR4	HAVANA
chr3	133472413	133472583	0.01024	29	0.0001833	0.8366	BFSP2	BFSP2	HAVANA
chr16	83807683	83807721	0.002982	3	4.11e-05	0.8371	AC009119.1	AC009119.1,HSBP1	HAVANA,HAVANA
chr2	199804263	199804337	0.008888	8	8.03e-05	0.8383	FTCDNL1	FTCDNL1	HAVANA
chr3	47404978	47405107	0.005364	4	0.00014	0.8386	PTPN23	PTPN23	HAVANA
chr2	60586137	60586238	0.01096	7	0.0001097	0.8387	.	.	.
chr4	109305264	109305346	0.009566	5	8.91e-05	0.8387	ZCCHC23	COL25A1,ZCCHC23	HAVANA,HAVANA
chr11	65592755	65592857	0.007425	8	0.0001109	0.8391	KCNK7	EHBP1L1,KCNK7,MAP3K11	HAVANA,HAVANA,HAVANA
chr17	12623259	12623347	0.006186	10	9.58e-05	0.8392	LINC00670,AC068442.1	LINC00670,AC068442.1	HAVANA,HAVANA
chr2	42961663	42961763	0.007479	7	0.0001088	0.8393	.	.	.
chr16	1156722	1156846	0.001422	9	0.0001351	0.8396	CACNA1H	CACNA1H,AC120498.3,AC120498.1	HAVANA,HAVANA,HAVANA
chr8	11861839	11861897	0.007544	5	6.33e-05	0.8399	CTSB	CTSB	HAVANA
chr6	32167938	32168028	0.01019	10	9.82e-05	0.84	PPT2-EGFL8,EGFL8	PPT2,PPT2-EGFL8,EGFL8,AGPAT1,MIR6721	HAVANA,HAVANA,HAVANA,HAVANA,ENSEMBL
chr6	32113833	32113936	0.004816	6	0.0001133	0.8424	TNXB,AL662884.2	TNXB,AL662884.2,AL662884.5,ATF6B	HAVANA,HAVANA,HAVANA,HAVANA
chr1	22286266	22286385	0.01682	11	0.0001313	0.8433	.	.	.
chr9	133506025	133506095	0.008681	5	7.73e-05	0.8435	.	.	.
chr1	2134929	2135069	0.006215	20	0.000155	0.8443	PRKCZ	PRKCZ	HAVANA
chr5	38403520	38403590	0.008702	6	7.76e-05	0.8447	EGFLAM	EGFLAM,EGFLAM-AS2	HAVANA,HAVANA
chr2	185579118	185579177	0.007745	2	6.56e-05	0.8457	.	.	.
chr10	104580471	104580563	0.008184	6	0.0001024	0.8459	AL161646.1	AL161646.1	HAVANA
chr10	112776442	112776533	0.01039	8	0.0001015	0.8466	VTI1A	VTI1A	HAVANA
chr16	85082818	85082961	0.008273	22	0.0001598	0.8471	KIAA0513	KIAA0513	HAVANA
chr21	45226161	45226276	0.003965	7	0.0001288	0.8476	ADARB1	ADARB1	HAVANA
chr3	197626536	197626636	0.01112	10	0.0001121	0.8478	AC132008.2	AC132008.2	HAVANA
chr4	76738903	76739019	0.009451	4	0.0001305	0.849	SHROOM3,AC107072.2	SHROOM3,AC107072.2	HAVANA,HAVANA
chr18	45063742	45063834	0.02477	10	0.0001043	0.851	SETBP1	SETBP1	HAVANA
chr2	3657588	3657683	0.007348	10	0.0001077	0.851	.	ALLC	HAVANA
chr13	45519004	45519026	0.004025	6	2.5e-05	0.8515	COG3	COG3	HAVANA
chr13	32428516	32428586	0.008831	6	7.95e-05	0.8515	AL137247.1	N4BP2L1,AL137247.1,N4BP2L2	HAVANA,HAVANA,HAVANA
chr19	16197372	16197374	0.0007759	2	2.27e-06	0.8518	AC020911.3	AC020911.3,AP1M1	HAVANA,HAVANA
chr12	66647121	66647216	0.01093	6	0.0001089	0.8543	GRIP1	GRIP1	HAVANA
chr2	215624452	215624522	0.008888	8	8.03e-05	0.8544	AC012668.3,LINC00607	AC012668.3,LINC00607	HAVANA,HAVANA
chr10	132272446	132272604	0.007295	7	0.0001813	0.8545	STK32C	STK32C	HAVANA
chr5	54985346	54985536	0.002707	24	0.0002181	0.8546	ESM1	ESM1	HAVANA
chr8	127253589	127253659	0.008896	2	8.04e-05	0.8547	PCAT1,AC018714.2	PCAT1,AC018714.2	HAVANA,HAVANA
chr17	9937297	9937412	0.01099	4	0.0001323	0.8553	AC005747.1	AC005747.1	HAVANA
chr16	77870236	77870295	0.007936	8	6.8e-05	0.8558	VAT1L	VAT1L	HAVANA
chr17	69540063	69540160	0.01112	4	0.0001119	0.856	MAP2K6	MAP2K6	HAVANA
chr8	81732139	81732233	0.01092	6	0.0001089	0.8572	ZFAND1	ZFAND1,CHMP4C	HAVANA,HAVANA
chr10	78520865	78520874	0.002225	4	1.04e-05	0.8574	AC012560.1,LINC00595	AC012560.1,LINC00595	HAVANA,HAVANA
chr10	132838118	132838202	0.01015	8	9.75e-05	0.8576	CFAP46	CFAP46	HAVANA
chr14	22815229	22815310	0.009916	3	9.4e-05	0.8578	SLC7A7	SLC7A7	HAVANA
chr2	151974616	151974702	0.000715	2	0.0001001	0.8585	CACNB4	AC068547.1,CACNB4	HAVANA,HAVANA
chr5	141968637	141968716	0.009776	10	9.2e-05	0.8587	PCDH12,RNF14	PCDH12,RNF14,AC005740.3	HAVANA,HAVANA,HAVANA
chr17	15409759	15409844	0.01024	20	9.92e-05	0.8591	AC005703.4	AC005703.4,RN7SL792P	HAVANA,ENSEMBL
chr1	15214828	15214941	0.02609	18	0.0001323	0.8601	TMEM51	TMEM51	HAVANA
chr15	78961996	78962170	0.006016	7	0.0002047	0.8614	RASGRF1	RASGRF1	HAVANA
chr1	177275095	177275199	0.01115	7	0.0001225	0.8618	BRINP2	BRINP2	HAVANA
chr8	102729875	102729955	0.009965	5	9.48e-05	0.8632	.	.	.
chr14	51473977	51474016	0.006087	2	4.63e-05	0.8638	FRMD6-AS2	FRMD6-AS2	HAVANA
chr10	132464385	132464472	0.007858	6	0.0001033	0.8639	.	.	.
chr8	4725782	4725866	0.01028	9	9.99e-05	0.8643	CSMD1	CSMD1	HAVANA
chr5	98963364	98963376	0.002744	2	1.43e-05	0.8644	LINC02062	LINC02062	HAVANA
chr12	132255662	132255699	0.005901	3	4.4e-05	0.8645	GALNT9	GALNT9	HAVANA
chr7	5494988	5495135	0.01118	22	0.0001759	0.866	FBXL18	FBXL18,MIR589	HAVANA,ENSEMBL
chr11	119368369	119368471	0.01179	9	0.0001222	0.8663	USP2,USP2-AS1	USP2,USP2-AS1,AP003396.3	HAVANA,HAVANA,HAVANA
chr20	59324854	59324936	0.01023	8	9.88e-05	0.8678	EDN3	EDN3	HAVANA
chr8	750150	750276	0.002043	22	0.000152	0.8681	DLGAP2	DLGAP2	HAVANA
chr2	239347805	239347936	0.007271	12	0.0001583	0.8686	HDAC4	HDAC4,MIR2467	HAVANA,ENSEMBL
chr10	7531501	7531622	0.01237	14	0.0001462	0.8686	.	AL445070.1	HAVANA
chr8	118011753	118011818	0.008757	3	7.86e-05	0.8687	EXT1	EXT1	HAVANA
chr1	203799313	203799453	0.0125	8	0.0001696	0.8693	ZC3H11A,ZBED6	ZC3H11A,ZBED6	HAVANA,HAVANA
chr19	48444321	48444464	0.006777	14	0.0001732	0.8693	GRIN2D	GRIN2D,GRWD1	HAVANA,HAVANA
chr20	64270469	64270657	0.002865	11	0.0002278	0.8694	PCMTD2	PCMTD2	HAVANA
chr3	58495422	58495447	0.004578	2	3.03e-05	0.8694	KCTD6	AC116036.2,KCTD6	HAVANA,HAVANA
chr1	201023968	201023992	0.0006328	2	2.92e-05	0.8704	AL358473.1	KIF21B,AL358473.1	HAVANA,HAVANA
chr3	130180617	130180786	0.006872	19	0.0002066	0.8717	LINC02021	LINC02021,AC130888.1	HAVANA,HAVANA
chr5	296967	297088	0.004197	15	0.0001479	0.8718	AC021087.5,PDCD6,AHRR	AC021087.5,PDCD6,AHRR	HAVANA,HAVANA,HAVANA
chr6	6623914	6623971	0.008076	2	6.97e-05	0.8719	LY86	LY86-AS1,LY86	HAVANA,HAVANA
chr8	2075144	2075330	0.008149	18	0.0002277	0.8721	MYOM2	MYOM2,MIR7160	HAVANA,ENSEMBL
chr1	8373029	8373140	0.006008	6	0.0001367	0.8737	RERE	RERE	HAVANA
chr11	393560	393650	0.008828	5	0.0001109	0.8737	PKP3	PKP3	HAVANA
chr12	28130827	28130881	0.005481	10	6.65e-05	0.8737	.	CCDC91	HAVANA
chr19	2491208	2491345	0.01144	9	0.0001699	0.8755	.	.	.
chr7	101862365	101862453	0.01097	12	0.0001099	0.8773	CUX1	CUX1	HAVANA
chr2	189172693	189172712	0.003911	4	2.38e-05	0.8785	COL5A2	COL5A2	HAVANA
chr2	1986470	1986551	0.01041	6	0.0001019	0.8792	MYT1L	MYT1L	HAVANA
chr7	69818173	69818225	0.007767	3	6.59e-05	0.8809	AUTS2	AUTS2	HAVANA
chr5	173317809	173317950	0.01081	20	0.000179	0.8814	STC2	STC2	HAVANA
chr21	46304935	46305090	0.01472	7	0.000197	0.8817	C21orf58	C21orf58	HAVANA
chr11	70587123	70587233	0.01195	14	0.0001398	0.8818	SHANK2	SHANK2	HAVANA
chr15	31305128	31305197	0.009455	6	8.79e-05	0.8822	.	.	.
chr5	159787712	159787762	0.0076	2	6.39e-05	0.8833	AC008691.1,LINC01847	AC008691.1,LINC01847	HAVANA,HAVANA
chr1	162373995	162374073	0.01957	4	9.98e-05	0.8835	AL512785.2,SPATA46	NOS1AP,AL512785.2,SPATA46,C1orf226	HAVANA,HAVANA,HAVANA,HAVANA
chr12	896516	896584	0.002641	9	8.71e-05	0.8838	WNK1	WNK1	HAVANA
chr10	122845854	122845946	0.002706	8	0.0001179	0.8839	CUZD1,AC073585.2	CUZD1,AC073585.2,FAM24B	HAVANA,HAVANA,HAVANA
chr7	102095489	102095621	0.009479	12	0.0001693	0.8841	CUX1	CUX1	HAVANA
chr22	47825973	47826114	0.008823	5	0.0001816	0.8851	AL117329.1	AL117329.1	HAVANA
chr8	48543633	48543777	0.01419	7	0.0001857	0.8854	.	.	.
chr9	41286103	41286130	0.005057	2	3.5e-05	0.8869	.	AL845472.1	HAVANA
chr8	69460297	69460392	0.01187	5	0.0001233	0.887	.	.	.
chr8	926065	926201	0.01112	15	0.000177	0.8877	DLGAP2	DLGAP2	HAVANA
chr2	234513475	234513532	0.008434	8	7.42e-05	0.8878	.	.	.
chr1	110152161	110152262	0.008419	7	0.0001317	0.8882	SLC6A17	SLC6A17	HAVANA
chr13	33169493	33169522	0.005341	3	3.8e-05	0.8891	STARD13	STARD13	HAVANA
chr1	15456664	15456766	0.01257	9	0.0001337	0.8894	CELA2A	CELA2A	HAVANA
chr10	114538516	114538649	0.002748	8	0.0001748	0.8901	ABLIM1	ABLIM1	HAVANA
chr9	114587037	114587134	0.01216	3	0.0001276	0.8902	.	ATP6V1G1	HAVANA
chr4	6753244	6753376	0.008481	17	0.0001739	0.8907	.	.	.
chr5	149996753	149996815	0.008988	3	8.18e-05	0.8909	TIGD6	SLC26A2,TIGD6,HMGXB3	HAVANA,HAVANA,HAVANA
chr1	30769230	30769328	0.008888	7	0.0001293	0.8911	.	.	.
chr14	72419822	72419883	0.008915	3	8.06e-05	0.8914	RGS6	RGS6	HAVANA
chr1	63797362	63797439	0.01041	4	0.0001019	0.8917	ROR1	ROR1	HAVANA
chr5	172758148	172758235	0.01132	10	0.0001152	0.8919	AC022217.2	AC022217.2,AC022217.1,AC022217.3	HAVANA,HAVANA,HAVANA
chr19	10120969	10121036	0.009557	4	8.89e-05	0.8924	.	EIF3G	HAVANA
chr3	2511428	2511594	0.01961	12	0.0002208	0.8929	CNTN4	CNTN4	HAVANA
chr1	12540371	12540476	0.01424	8	0.0001402	0.8939	.	.	.
chr13	50127011	50127110	0.005382	6	0.0001324	0.8943	DLEU1,AL137060.1	DLEU2,DLEU1,AL137060.1	HAVANA,HAVANA,HAVANA
chr4	80339264	80339333	0.009812	5	9.26e-05	0.8951	CFAP299	FGF5,CFAP299	HAVANA,HAVANA
chr22	44687235	44687256	0.004369	3	2.83e-05	0.8957	PRR5	PRR5	HAVANA
chr11	2899506	2899591	0.01128	6	0.0001145	0.896	SLC22A18AS	SLC22A18AS,SLC22A18	HAVANA,HAVANA
chr3	57595335	57595388	0.008204	3	7.14e-05	0.8961	ARF4	ARF4,ARF4-AS1	HAVANA,HAVANA
chr2	190980206	190980368	0.01448	13	0.0002188	0.8966	STAT1	STAT1	HAVANA
chr6	13395777	13395864	0.003322	6	0.0001178	0.8973	GFOD1	GFOD1	HAVANA
chr19	40826805	40826899	0.01215	6	0.0001275	0.8976	AC008537.1	AC008537.1,CYP2F2P,AC008537.2	HAVANA,HAVANA,HAVANA
chr6	168264722	168264886	0.005058	17	0.0002228	0.898	.	AL606970.3	HAVANA
chr16	86297957	86298139	0.01123	18	0.0002476	0.8983	LINC01081	LINC01081,LINC02135	HAVANA,HAVANA
chr10	665737	665810	0.002043	5	9.94e-05	0.8984	DIP2C,PRR26	DIP2C,PRR26	HAVANA,HAVANA
chr1	168729549	168729631	0.01117	3	0.0001129	0.901	AL135926.1	DPT,AL135926.1	HAVANA,HAVANA
chr8	101224176	101224353	0.00496	18	0.0002446	0.9019	AP001330.3	AP001330.3	HAVANA
chr11	126406070	126406186	0.01315	9	0.0001605	0.9022	ST3GAL4	ST3GAL4	HAVANA
chr1	8350011	8350124	0.01319	11	0.0001568	0.9027	.	RERE	HAVANA
chr11	20367460	20367544	0.01143	7	0.0001167	0.9031	HTATIP2	HTATIP2	HAVANA
chr3	184185304	184185400	0.01255	4	0.0001334	0.9031	.	AP2M1,ABCF3	HAVANA,HAVANA
chr1	23980859	23981028	0.01307	6	0.0002349	0.9032	SRSF10	SRSF10	HAVANA
chr6	30488030	30488171	0.01477	12	0.000196	0.9032	.	RANP1,HLA-E	HAVANA,HAVANA
chr17	31739653	31739748	0.004916	7	0.0001324	0.9038	.	.	.
chr11	3221774	3221841	0.009872	6	9.34e-05	0.9039	MRGPRG-AS1	MRGPRG,MRGPRG-AS1,MRGPRE,AC109309.1	HAVANA,HAVANA,HAVANA,HAVANA
chr19	5093401	5093532	0.006428	17	0.0001831	0.9045	KDM4B	KDM4B	HAVANA
chr14	89681107	89681195	0.01191	8	0.0001238	0.906	AL137230.2	AL137230.2	HAVANA
chr6	166648585	166648754	0.01138	17	0.0002394	0.9075	RPS6KA2	RPS6KA2,AL023775.2	HAVANA,HAVANA
chr14	77322038	77322129	0.01229	3	0.0001293	0.9082	GSTZ1	POMT2,GSTZ1	HAVANA,HAVANA
chr6	27557856	27557975	0.009641	9	0.0001703	0.9096	.	CD83P1	HAVANA
chr22	45201067	45201156	0.006534	14	0.0001274	0.9097	KIAA0930	KIAA0930,MIR1249	HAVANA,ENSEMBL
chr1	162631962	162632019	0.008988	6	8.17e-05	0.9101	DDR2	DDR2	HAVANA
chr4	87507152	87507251	0.01306	2	0.000142	0.9101	SPARCL1	SPARCL1	HAVANA
chr16	89301921	89301966	0.007656	6	6.46e-05	0.9102	ANKRD11	ANKRD11,AC137932.1	HAVANA,HAVANA
chr1	1293611	1293714	0.01343	12	0.0001486	0.9114	ACAP3	SCNN1D,ACAP3,MIR6726	HAVANA,HAVANA,ENSEMBL
chr1	3504222	3504344	0.0137	18	0.0001761	0.9115	MEGF6	MEGF6	HAVANA
chr4	1228050	1228154	0.01303	16	0.0001503	0.9117	CTBP1	CTBP1	HAVANA
chr10	100341237	100341291	0.00874	4	7.82e-05	0.9122	AL139819.1	AL139819.1	HAVANA
chr10	48140553	48140634	0.01146	8	0.0001175	0.9126	.	.	.
chr11	61231429	61231524	0.01285	12	0.0001379	0.9127	PGA4,AP003037.1	PGA4,AP003037.1	HAVANA,HAVANA
chr17	2995401	2995504	0.01348	12	0.0001497	0.9129	RAP1GAP2	RAP1GAP2	HAVANA
chr21	36246485	36246592	0.01306	16	0.0001557	0.9132	DOP1B	DOP1B	HAVANA
chr8	22221511	22221605	0.009268	14	0.0001369	0.9134	PHYHIP	PHYHIP	HAVANA
chr1	204432258	204432324	0.01008	4	9.64e-05	0.9139	AL606489.1,PIK3C2B	AL606489.1,PIK3C2B	HAVANA,HAVANA
chr2	10008638	10008716	0.01125	16	0.0001143	0.9146	.	AC010969.1	HAVANA
chr2	109126416	109126510	0.01285	4	0.000138	0.9151	.	RF00017,SH3RF3-AS1,SH3RF3	ENSEMBL,HAVANA,HAVANA
chr15	43137649	43137697	0.008158	4	7.07e-05	0.9158	AC068724.3,TMEM62	AC068724.3,TMEM62	HAVANA,HAVANA
chr19	7928500	7928534	0.003637	4	5.04e-05	0.9169	TIMM44	CTXN1,AC010336.5,TIMM44	HAVANA,HAVANA,HAVANA
chr12	25554635	25554735	0.01342	4	0.0001483	0.9172	LMNTD1	LMNTD1	HAVANA
chr9	113299916	113300011	0.01301	4	0.000141	0.9173	RNF183	RNF183	HAVANA
chr13	112700973	112701111	0.01319	18	0.0002056	0.9181	ATP11A	ATP11A	HAVANA
chr7	130074084	130074125	0.007382	2	6.11e-05	0.9181	KLHDC10	KLHDC10	HAVANA
chr8	60413776	60413871	0.01305	4	0.0001415	0.9181	LINC01301	LINC01301	HAVANA
chr1	1303825	1303881	0.009135	4	8.36e-05	0.9184	ACAP3	ACAP3,PUSL1	HAVANA,HAVANA
chr12	11607771	11607823	0.008728	12	7.8e-05	0.9195	.	.	.
chr14	102050700	102050803	0.01379	7	0.0001545	0.9196	DYNC1H1,AL118558.1	DYNC1H1,AL118558.1	HAVANA,HAVANA
chr7	5608000	5608130	0.01443	14	0.0001953	0.9198	.	FSCN1	HAVANA
chr2	181658419	181658503	0.01205	3	0.0001261	0.9198	CERKL	CERKL	HAVANA
chr17	21200051	21200144	0.01297	5	0.0001401	0.9204	TMEM11	TMEM11	HAVANA
chr2	26319038	26319177	0.01437	5	0.0002096	0.9206	ADGRF3,SELENOI	ADGRF3,SELENOI	HAVANA,HAVANA
chr14	76509794	76509872	0.01148	6	0.0001178	0.9208	AC008050.1	AC008050.1	HAVANA
chr6	169452197	169452301	0.01822	8	0.0001579	0.9219	AL031315.1,AL135910.1	AL031315.1,AL135910.1,WDR27	HAVANA,HAVANA,HAVANA
chr17	41535986	41536110	0.01448	13	0.0001883	0.9219	.	.	.
chr14	104223864	104223990	0.004823	14	0.0001914	0.9221	LINC02691	LINC02691	HAVANA
chr2	33147666	33147748	0.01195	6	0.0001247	0.9222	LTBP1	LTBP1	HAVANA
chr12	6075291	6075397	0.01162	17	0.0001616	0.9228	VWF	VWF	HAVANA
chr2	87583920	87584046	0.01042	20	0.0001931	0.9238	CYTOR,AC133644.3	CYTOR,AC133644.3	HAVANA,HAVANA
chr1	1658374	1658474	0.01373	11	0.0001535	0.9241	CDK11B	CDK11B,FO704657.1,SLC35E2B	HAVANA,HAVANA,HAVANA
chr19	54207387	54207463	0.01146	5	0.0001172	0.925	RPS9	RPS9,AC245052.2	HAVANA,HAVANA
chr7	151014003	151014138	0.002151	12	0.0002095	0.9262	NOS3,ATG9B	NOS3,ATG9B	HAVANA,HAVANA
chr2	235098791	235098854	0.01017	3	9.78e-05	0.9263	.	.	.
chr15	68302183	68302224	0.007586	4	6.38e-05	0.9267	ITGA11	ITGA11	HAVANA
chr8	141235006	141235089	0.01229	7	0.0001295	0.9273	SLC45A4	SLC45A4	HAVANA
chr15	65395719	65395810	0.01213	9	0.0001422	0.9276	IGDCC4	IGDCC4	HAVANA
chr18	79447476	79447601	0.01426	10	0.0001957	0.9279	NFATC1	NFATC1	HAVANA
chr1	156153620	156153711	0.0131	5	0.0001426	0.928	SEMA4A	SEMA4A	HAVANA
chr22	45934888	45934987	0.01384	9	0.0001553	0.9283	WNT7B	WNT7B	HAVANA
chr1	12170452	12170543	0.01315	10	0.0001438	0.9296	TNFRSF1B	MIR7846,TNFRSF1B	ENSEMBL,HAVANA
chr6	157148911	157149018	0.009973	16	0.0001692	0.9298	ARID1B	ARID1B	HAVANA
chr5	3428453	3428583	0.01677	18	0.0002063	0.9305	LINC01019	LINC01019	HAVANA
chr16	85165067	85165150	0.01245	3	0.000132	0.9309	.	GSE1	HAVANA
chr10	19966933	19967031	0.01389	7	0.0001561	0.9311	PLXDC2	PLXDC2	HAVANA
chr2	49154983	49155105	0.006886	5	0.0001947	0.9315	AC009975.1	AC009975.1,FSHR	HAVANA,HAVANA
chr2	67694604	67694708	0.01369	7	0.0001665	0.9321	.	.	.
chr1	99969656	99969744	0.01301	5	0.000141	0.9322	AC118553.1,SLC35A3	AC118553.1,SLC35A3,AC118553.2	HAVANA,HAVANA,HAVANA
chr7	130153223	130153347	0.005468	11	0.000199	0.9325	.	.	.
chr1	19054370	19054460	0.01321	6	0.000145	0.9332	.	.	.
chr12	132544090	132544236	0.005296	9	0.0002352	0.9333	FBRSL1	FBRSL1	HAVANA
chr1	220093457	220093520	0.0104	6	0.0001017	0.9336	.	BPNT1,IARS2	HAVANA,HAVANA
chr2	85577518	85577627	0.012	6	0.0001759	0.9336	VAMP8	VAMP8	HAVANA
chr3	6067279	6067368	0.007825	6	0.0001437	0.9336	AC087857.1	AC087857.1	HAVANA
chr13	114066018	114066127	0.01391	8	0.000176	0.9337	RASA3	RASA3	HAVANA
chr16	58249217	58249321	0.005324	8	0.0001687	0.9344	CCDC113	CCDC113	HAVANA
chr7	139527091	139527193	0.01444	2	0.0001664	0.9355	CLEC2L	CLEC2L	HAVANA
chr15	96323308	96323388	0.007478	12	0.0001308	0.9359	NR2F2-AS1	NR2F2-AS1,NR2F2	HAVANA,HAVANA
chr5	3002471	3002590	0.002158	13	0.0001947	0.9359	.	.	.
chr19	53751980	53752025	0.008402	4	7.37e-05	0.9362	.	MIR521-1,RNU6-751P,MIR522,MIR519A1,MIR527,MIR516A1	ENSEMBL,ENSEMBL,ENSEMBL,ENSEMBL,ENSEMBL,ENSEMBL
chr19	3603411	3603513	0.01452	8	0.0001679	0.937	TBXA2R	TBXA2R,CACTIN-AS1	HAVANA,HAVANA
chr1	205950459	205950541	0.01267	10	0.0001351	0.9372	.	.	.
chr11	58628155	58628255	0.01437	3	0.0001649	0.9373	AP001350.2	ZFP91-CNTF,CNTF,AP001350.2	HAVANA,HAVANA,HAVANA
chr19	50428268	50428382	0.01944	20	0.0001881	0.9374	AC020909.2,SPIB	AC020909.2,SPIB,MYBPC2	HAVANA,HAVANA,HAVANA
chr8	41543263	41543358	0.01393	8	0.0001567	0.9374	AC009630.1,GINS4,AC009630.2	AC009630.1,GINS4,AC009630.2	HAVANA,HAVANA,HAVANA
chr7	50711948	50712019	0.01148	8	0.0001181	0.9389	GRB10	GRB10	HAVANA
chr2	200220005	200220075	0.01143	3	0.0001166	0.939	.	.	.
chr7	106269787	106269842	0.009763	6	9.18e-05	0.9395	NAMPT	NAMPT	HAVANA
