chrom	start	end	min_p	n_probes	z_p	z_sidak_p	genes	genes_flanking	genes_type
chr11	2534176	2534304	0.003024	18	3.617e-05	0.3779	KCNQ1	KCNQ1	HAVANA
chr3	185796963	185796964	0.04743	1	0.1245	1	IGF2BP2	IGF2BP2	HAVANA
chr2	71560582	71560767	0.01436	26	9.795e-05	0.5891	DYSF	DYSF	HAVANA
chr4	1209073	1209452	3.612e-06	52	8.134e-10	3.605e-06	.	SPON2,CTBP1-AS,CTBP1	HAVANA,HAVANA,HAVANA
chr4	7371724	7371845	0.0003858	17	2.571e-06	0.03506	SORCS2	SORCS2	HAVANA
chr3	32577743	32577795	0.04501	3	0.0003766	1	.	.	.
chr19	21082437	21082560	0.01895	20	0.0005051	0.999	ZNF714	ZNF714	HAVANA
chr4	154740777	154740869	0.01314	16	0.0001076	0.8597	LRAT	LRAT	HAVANA
chr7	1567223	1567306	0.01835	8	9e-05	0.8382	.	PSMG3,PSMG3-AS1	HAVANA,HAVANA
chr10	130301168	130301394	3.324e-07	27	5.755e-11	4.277e-07	LINC02646	LINC02646	HAVANA
chr17	80795102	80795146	0.027	4	0.0001639	0.9981	RPTOR	RPTOR	HAVANA
chr11	10294980	10294990	0.02318	4	0.001157	1	.	SBF2	HAVANA
chr2	87584028	87584030	0.04743	2	0.009396	1	CYTOR,AC133644.3	CYTOR,AC133644.3	HAVANA,HAVANA
chr19	7928500	7928534	0.01352	4	0.0001292	0.9983	TIMM44	CTXN1,AC010336.5,TIMM44	HAVANA,HAVANA,HAVANA
chr12	120262559	120262598	0.03405	3	0.0002357	1	PXN	PXN	HAVANA
chr1	228645113	228645208	0.01622	15	0.0001136	0.8658	.	RNA5S15,RNA5S16,RNA5S17,RNA5SP18	ENSEMBL,ENSEMBL,ENSEMBL,ENSEMBL
chr10	14063836	14063878	0.01462	3	6.423e-05	0.9234	FRMD4A	FRMD4A	HAVANA
chr4	176426415	176426483	0.04446	3	0.0003688	0.9999	.	.	.
chr4	124711366	124711385	0.01956	2	9.904e-05	0.9998	ANKRD50	ANKRD50	HAVANA
chr2	47489310	47489400	0.02344	9	0.0001302	0.9119	MSH2	MSH2	HAVANA
chr11	78464143	78464249	0.0001259	9	1.089e-07	0.001724	NARS2	NARS2	HAVANA
chr22	49825254	49825338	0.01548	5	6.995e-05	0.7531	BRD1	BRD1	HAVANA
chr17	72540020	72540022	0.01408	2	0.01334	1	LINC00511	LINC00511	HAVANA
chr5	65012478	65012492	0.007355	4	2.245e-05	0.9324	CWC27	CWC27	HAVANA
chr14	101587612	101587735	0.01085	22	0.0002188	0.9496	.	.	.
chr12	124713120	124713218	0.004079	7	1.657e-05	0.2473	.	.	.
chr3	67648882	67648970	0.003248	5	6.664e-06	0.1194	SUCLG2	SUCLG2	HAVANA
chr16	87125669	87125760	0.007821	9	8.691e-05	0.799	C16orf95	C16orf95,AC136285.3	HAVANA,HAVANA
chr2	1891347	1891421	0.01103	9	4.212e-05	0.6156	MYT1L	MYT1L	HAVANA
chr13	114109920	114110022	0.005409	12	1.414e-05	0.2078	RASA3	RASA3,RASA3-IT1	HAVANA,HAVANA
chr17	32269440	32269532	0.004213	7	9.843e-06	0.1645	RHBDL3	AC026620.2,RHBDL3	HAVANA,HAVANA
chr10	30629619	30629740	0.003116	10	7.995e-06	0.1051	LYZL2	LYZL2	HAVANA
chr7	24978856	24978953	0.0009501	14	4.782e-07	0.008246	OSBPL3	OSBPL3	HAVANA
chr16	88498382	88498440	0.03661	6	0.001074	1	ZFPM1	ZFPM1	HAVANA
chr8	74741745	74741747	0.03499	2	0.1795	1	MIR2052HG	MIR2052HG	HAVANA
chr8	48835061	48835150	0.02532	2	0.008119	1	.	.	.
chr17	61487451	61487633	0.003188	26	2.045e-05	0.172	.	TBX4	HAVANA
chr2	28401783	28401860	0.02509	2	0.0001456	0.9583	FOSL2	FOSL2,AC104695.4	HAVANA,HAVANA
chr16	89759922	89760018	0.007037	20	6.066e-05	0.654	FANCA	FANCA	HAVANA
chr7	7971264	7971271	0.03564	3	0.0002542	1	AC007161.3,GLCCI1	UMAD1,AC007161.3,AC006042.2,GLCCI1	HAVANA,HAVANA,HAVANA,HAVANA
chr5	159787712	159787762	0.04198	2	0.0003341	1	AC008691.1,LINC01847	AC008691.1,LINC01847	HAVANA,HAVANA
chr17	19897936	19897962	0.008945	4	3.053e-05	0.8609	.	AC015726.1	HAVANA
chr10	5477362	5477434	0.04687	5	0.00179	1	.	.	.
chr7	2281796	2281873	0.01491	9	0.000147	0.9595	SNX8	SNX8	HAVANA
chr1	2304205	2304251	0.005153	5	1.308e-05	0.3798	SKI	SKI	HAVANA
chr21	41716333	41716342	0.04151	2	0.0002385	1	LINC00112	LINC00479,LINC00112	HAVANA,HAVANA
chr15	45645514	45645614	0.004951	4	1.248e-05	0.1892	AC090527.2,SQOR	AC090527.2,SQOR	HAVANA,HAVANA
chr2	169701077	169701090	0.04483	2	0.000374	1	PHOSPHO2,KLHL23	PHOSPHO2,KLHL23	HAVANA,HAVANA
chr3	155631427	155631513	0.002275	7	4.108e-06	0.0771	PLCH1	PLCH1	HAVANA
chr19	539503	539504	0.04921	1	0.000431	1	CDC34	CDC34,GZMM	HAVANA,HAVANA
chr16	56858549	56858628	0.04806	7	0.0004158	0.9999	MIR138-2	MIR138-2	ENSEMBL
chr12	57234799	57234896	0.007062	7	2.122e-05	0.3076	SHMT2	AC137834.2,SHMT2,NDUFA4L2	HAVANA,HAVANA,HAVANA
chr12	3081252	3081325	0.01071	6	8.745e-05	0.8663	TSPAN9	TSPAN9	HAVANA
chr19	42088809	42088833	0.02814	3	0.04363	1	POU2F2	POU2F2	HAVANA
chr2	241901259	241901260	0.01879	1	0.1909	1	LINC01237,FAM240C	LINC01237,FAM240C	HAVANA,HAVANA
chr10	21507280	21507483	0.001335	11	9.029e-06	0.07199	.	.	.
chr8	142681901	142682016	0.00442	14	1.416e-05	0.1869	JRK,PSCA	JRK,PSCA	HAVANA,HAVANA
chr3	193869393	193869510	0.00437	9	1.384e-05	0.1802	.	.	.
chr1	32695130	32695225	0.0344	8	0.0002399	0.9856	SYNC	SYNC	HAVANA
chr2	5981282	5981325	0.04246	5	0.002226	1	SILC1	SILC1	HAVANA
chr17	74941628	74941630	0.04274	2	0.01512	1	OTOP3	OTOP3	HAVANA
chr5	43411827	43411883	0.03469	3	0.0002431	0.9993	CCL28	CCL28	HAVANA
chr2	239578056	239578187	0.0007881	16	1.226e-06	0.0156	.	AC079612.1	HAVANA
chr8	123653883	123653968	0.02617	14	0.0001565	0.9546	AC135166.1	AC135166.1,KLHL38	HAVANA,HAVANA
chr14	89412353	89412400	0.02136	8	0.0001372	0.9926	FOXN3,AL137230.2	FOXN3,AL356805.1,AL137230.2,FOXN3-AS1	HAVANA,HAVANA,HAVANA,HAVANA
chr2	68799907	68799958	0.00751	5	2.306e-05	0.5321	ARHGAP25	ARHGAP25	HAVANA
chr6	32045120	32045262	5e-04	24	3.844e-06	0.04445	TNXB	CYP21A2,TNXB	HAVANA,HAVANA
chr6	25027791	25027956	0.001894	8	5.045e-06	0.05007	RIPOR2	RIPOR2,ASS1P1,RN7SL334P	HAVANA,HAVANA,ENSEMBL
chr5	134562074	134562075	0.008534	1	2.849e-05	1	JADE2	JADE2	HAVANA
chr18	75207079	75207186	0.007458	4	2.799e-05	0.3556	ZADH2	ZADH2,TSHZ1	HAVANA,HAVANA
chr11	47245542	47245634	0.04117	11	0.0003232	0.9973	ACP2	ACP2,NR1H3	ENSEMBL,HAVANA
chr15	39582575	39582681	0.004544	7	1.357e-05	0.1936	THBS1	THBS1,AC037198.1	HAVANA,HAVANA
chr6	167747338	167747339	0.03321	1	0.2869	1	.	.	.
chr16	29636123	29636259	0.01735	14	9.18e-05	0.6782	CA5AP1	CA5AP1	HAVANA
chr21	45984162	45984429	1.708e-05	54	7.036e-07	0.004417	COL6A1	COL6A1	HAVANA
chr2	158882222	158882295	0.02264	7	0.0001228	0.9407	.	.	.
chr1	94707463	94707530	0.01038	7	3.832e-05	0.6174	SLC44A3-AS1	SLC44A3-AS1	HAVANA
chr22	46362286	46362298	0.04048	3	0.0001192	1	CELSR1	TRMU,CELSR1	HAVANA,HAVANA
chr11	33736867	33736985	0.01393	12	0.001008	1	.	CD59,FBXO3	HAVANA,HAVANA
chr6	30463896	30463949	0.02893	8	0.01223	1	.	TMPOP1,SUCLA2P1	HAVANA,HAVANA
chr12	64561085	64561086	0.02348	1	0.0001308	1	RASSF3	RASSF3	HAVANA
chr4	1842989	1843204	0.0001168	13	5.241e-07	0.004086	LETM1	LETM1	HAVANA
chr10	96384580	96384757	0.005461	34	3.168e-05	0.2597	TLL2	TLL2	HAVANA
chr1	245363744	245363880	0.00041	5	1.683e-06	0.02057	KIF26B	KIF26B	HAVANA
chr1	27342639	27342643	0.005711	2	1.545e-05	0.9985	SYTL1	SYTL1	HAVANA
chr4	52861614	52861616	0.03041	2	0.09039	1	LINC01618	LINC01618,RASL11B	HAVANA,HAVANA
chr21	42569953	42570299	0.001193	24	1.379e-07	0.0006693	SLC37A1	SLC37A1	HAVANA
chr2	109318304	109318366	0.01271	4	0.001256	1	SH3RF3	SH3RF3,MIR4266	HAVANA,ENSEMBL
chr16	84995338	84995349	0.0187	2	9.239e-05	1	ZDHHC7	ZDHHC7	HAVANA
chr4	7885882	7885938	0.04168	5	0.0003298	0.9999	AFAP1	AFAP1	HAVANA
chr13	45440491	45440553	0.02012	6	0.0001038	0.94	.	PPIAP25	HAVANA
chr1	228622412	228622629	0.0001991	20	3.287e-07	0.002541	.	RNA5S5,RNA5S6,RNA5S7,RNA5S8	ENSEMBL,ENSEMBL,ENSEMBL,ENSEMBL
chr1	110081267	110081318	0.02647	6	0.0001591	0.9947	.	LINC01397	HAVANA
chr7	832347	832417	0.03186	3	0.0003472	0.9998	SUN1	SUN1	HAVANA
chr8	19177327	19177421	6.464e-05	7	2.968e-08	0.0005302	AC100849.1	AC100849.1	HAVANA
chr19	49196718	49196832	0.003504	9	1.352e-05	0.1806	TRPM4	TRPM4	HAVANA
chr8	48976408	48976541	0.001413	14	1.99e-05	0.2222	.	.	.
chr18	62979346	62979440	0.02504	14	0.0001451	0.9252	PHLPP1	PHLPP1	HAVANA
chr16	85601920	85601947	0.01045	2	0.004518	1	GSE1	GSE1	HAVANA
chr2	38079419	38079514	0.00851	8	2.839e-05	0.3946	CYP1B1,CYP1B1-AS1	CYP1B1,CYP1B1-AS1	HAVANA,HAVANA
chr7	16587758	16587808	0.007817	4	2.47e-05	0.5639	.	AC005014.1	HAVANA
chr12	124360371	124360372	0.02646	1	0.02507	1	NCOR2	NCOR2	HAVANA
chr4	693146	693247	0.01203	18	1.601e-05	0.2338	.	SLC49A3	HAVANA
chr2	3470063	3470423	0.0003669	14	6.156e-09	2.872e-05	TRAPPC12	TRAPPC12	HAVANA
chr5	169702403	169702492	0.007761	9	2.438e-05	0.3688	DOCK2	DOCK2	HAVANA
chr3	57544879	57544925	0.01644	2	7.713e-05	0.9402	.	DNAH12,RNU6-483P	HAVANA,ENSEMBL
chr16	751566	751648	0.01813	6	0.01348	1	.	.	.
chr3	150627685	150627762	0.0279	4	0.0001727	0.9769	SELENOT	SELENOT	HAVANA
chr7	118224894	118224895	0.01224	1	0.0002889	1	ANKRD7	ANKRD7	HAVANA
chr10	132409061	132409079	0.0343	4	0.0123	1	PWWP2B	PWWP2B	HAVANA
chr10	326649	326728	0.007288	11	7.061e-05	0.7772	DIP2C	DIP2C	HAVANA
chr10	132574996	132575070	0.004062	14	1.025e-05	0.2076	INPP5A	INPP5A	HAVANA
chr17	78979831	78980011	7.255e-06	14	1.025e-08	9.562e-05	LGALS3BP	LGALS3BP	HAVANA
chr9	95024629	95024630	0.04558	1	0.02005	1	AOPEP	AOPEP	HAVANA
chr14	105317273	105317436	0.0003807	14	1.227e-06	0.01257	PACS2	BRF1,PACS2	HAVANA,HAVANA
chr5	166962824	166962889	0.009432	7	3.343e-05	0.5785	.	.	.
chr4	37584351	37584445	0.02146	5	0.0001948	0.9692	C4orf19	C4orf19,AC027607.1	HAVANA,HAVANA
chr1	12178252	12178358	0.01932	4	0.0006875	1	TNFRSF1B	TNFRSF1B	HAVANA
chr11	13873370	13873440	0.02559	3	0.0001901	0.9896	AC027779.1	AC027779.1,LINC02545	HAVANA,HAVANA
chr8	41250093	41250094	0.04721	1	0.01613	1	.	.	.
chr8	23304614	23304627	0.04672	2	0.001866	1	LOXL2	LOXL2	HAVANA
chr11	27470831	27470868	0.03139	4	0.0002091	0.9999	LGR4	LGR4,AC100771.2	HAVANA,HAVANA
chr1	156248151	156248153	0.04104	2	0.08867	1	.	PMF1-BGLAP,BGLAP,PAQR6,SMG5	HAVANA,HAVANA,HAVANA,HAVANA
chr5	139657	139688	0.02428	3	0.001567	1	PLEKHG4B	PLEKHG4B,RF00019	HAVANA,ENSEMBL
chr18	2851971	2851973	0.02584	2	0.0719	1	EMILIN2	EMILIN2	HAVANA
chr19	1177528	1177663	0.03549	11	0.0003208	0.9815	STK11	SBNO2,STK11	HAVANA,HAVANA
chr9	109531427	109531505	0.03654	4	0.0002632	0.9965	.	YBX1P6	HAVANA
chr9	130839799	130839852	0.01239	3	0.003734	1	ABL1	ABL1	HAVANA
chr5	172943506	172943548	0.02126	4	0.0001128	0.989	ERGIC1	ERGIC1	HAVANA
chr8	41507810	41507812	0.01445	2	6.33e-05	1	GOLGA7	GOLGA7,AC009630.1,KRT18P37	HAVANA,HAVANA,HAVANA
chr15	74570264	74570323	0.009015	6	3.114e-05	0.588	ARID3B	ARID3B	HAVANA
chr20	45823991	45824028	0.01977	6	0.0001005	0.9896	TNNC2	TNNC2	HAVANA
chr7	4026255	4026256	0.01501	1	0.1277	1	SDK1	SDK1	HAVANA
chr17	4536259	4536332	0.02689	5	0.000163	0.9765	AC118754.1	AC118754.1,MYBBP1A	HAVANA,HAVANA
chr2	120981596	120981697	0.03877	5	0.0002916	0.9922	GLI2	GLI2	HAVANA
chr1	228614123	228614268	0.002856	18	1.061e-05	0.1157	.	RNA5S1,RNA5S2,RNA5S3,RNA5S4,RNA5S5	ENSEMBL,ENSEMBL,ENSEMBL,ENSEMBL,ENSEMBL
chr15	93803554	93803668	0.01006	18	7.663e-05	0.6767	LINC01579	LINC01579	HAVANA
chr14	21042155	21042227	0.003534	6	1.484e-05	0.2926	NDRG2	NDRG2,RNASE7	HAVANA,HAVANA
chr1	161199066	161199219	3.785e-05	12	1.012e-07	0.00111	NDUFS2	ADAMTS4,NDUFS2	HAVANA,HAVANA
chr10	79331463	79331466	0.03409	2	0.01279	1	.	.	.
chr4	54109145	54109300	0.01683	16	0.001493	1	AC058822.1	AC058822.1	HAVANA
chr1	1293611	1293714	0.02808	12	0.0001744	0.9418	ACAP3	SCNN1D,ACAP3,MIR6726	HAVANA,HAVANA,ENSEMBL
chr21	45641501	45641530	0.015	3	0.02205	1	.	PCBP3	HAVANA
chr10	95264007	95264043	0.01934	4	9.748e-05	0.9894	PDLIM1	PDLIM1	HAVANA
chr20	62370361	62370493	3.889e-06	6	9.378e-10	1.193e-05	.	LAMA5	HAVANA
chr5	53877172	53877383	0.01566	4	6.379e-07	0.005066	.	AC025175.1	HAVANA
chr7	1065645	1065681	0.008688	8	0.0001195	0.9962	C7orf50	C7orf50	HAVANA
chr7	22807946	22807952	0.01945	2	9.819e-05	1	.	TOMM7	HAVANA
chr14	51749247	51749342	0.01693	7	0.000614	1	.	AL079307.2	HAVANA
chr12	92736475	92736477	0.01583	2	0.1168	1	C12orf74	C12orf74	HAVANA
chr13	21176376	21176466	0.006196	10	1.741e-05	0.2774	SKA3	SKA3,MRPL57	HAVANA,HAVANA
chr12	6143147	6143166	0.04719	3	0.0004045	1	.	.	.
chr20	54070468	54070539	0.02264	8	0.0003682	0.9998	BCAS1	BCAS1,MIR4756	HAVANA,ENSEMBL
chr12	47811663	47811764	0.02437	9	0.0001383	0.8998	HDAC7	HDAC7	HAVANA
chr19	53631957	53632171	1.668e-05	9	6.747e-09	5.296e-05	DPRX	RN7SL317P,DPRX	ENSEMBL,HAVANA
chr7	2689114	2689209	0.03382	10	8.356e-05	0.7718	AMZ1	AMZ1	HAVANA
chr22	20429537	20429714	0.00183	37	8.933e-06	0.08128	SCARF2,AC007731.4	SCARF2,AC007731.4	HAVANA,HAVANA
chr17	74240811	74240882	0.005942	6	1.646e-05	0.3225	TTYH2	TTYH2	HAVANA
chr13	114005019	114005140	0.01558	8	7.944e-05	0.6681	RASA3	RASA3	HAVANA
chr5	150801170	150801172	0.04869	2	0.0002894	1	.	SMIM3	HAVANA
chr8	10596612	10596662	0.006594	5	1.904e-05	0.4726	.	.	.
chr17	15942010	15942128	0.02939	6	0.0003444	0.9926	.	ADORA2B	HAVANA
chr6	47656380	47656383	0.03344	3	0.0002296	1	.	ADGRF2	HAVANA
chr8	15702058	15702110	0.01271	3	5.307e-05	0.8199	TUSC3	TUSC3	HAVANA
chr2	62195166	62195167	0.02113	1	0.00192	1	.	B3GNT2	HAVANA
chr1	36387331	36387391	0.03775	5	0.0002792	0.9996	.	STK40,LSM10	HAVANA,HAVANA
chr3	66582758	66582914	9.109e-05	19	1.91e-07	0.002054	.	.	.
chr14	23494784	23494844	0.002189	3	3.878e-06	0.1029	NGDN	NGDN	HAVANA
chr1	31832129	31832184	0.01461	4	6.412e-05	0.8589	.	.	.
chr17	45262519	45262557	0.02928	2	0.3361	1	MAP3K14-AS1	MAP3K14-AS1,SPATA32,MAP3K14	HAVANA,HAVANA,HAVANA
chr18	45063832	45063833	0.03426	1	0.02668	1	SETBP1	SETBP1	HAVANA
chr3	141093607	141093659	0.03734	4	0.000274	0.9999	SPSB4	SPSB4	HAVANA
chr8	13239111	13239148	0.01552	2	7.045e-05	0.9592	DLC1	DLC1	HAVANA
chr14	32826824	32826928	0.001667	7	3.009e-06	0.04744	AKAP6	AKAP6	HAVANA
chr14	96699038	96699040	0.04104	2	0.001065	1	.	.	.
chr9	130860775	130860946	0.001518	18	1.464e-05	0.134	ABL1	ABL1	HAVANA
chr17	82802183	82802254	0.008449	4	9.081e-05	0.8833	TBCD	TBCD	HAVANA
chr10	26696981	26696983	0.04298	2	0.003164	1	SELENOOLP,AL390961.3	SELENOOLP,AL390961.3,PDSS1	HAVANA,HAVANA,HAVANA
chr16	88502647	88502754	0.00265	12	5.367e-05	0.5694	ZFPM1	ZFPM1	HAVANA
chr11	68840154	68840156	0.03072	2	0.09071	1	CPT1A	CPT1A	HAVANA
chr12	132459430	132459432	0.02647	2	0.358	1	AC079031.1	AC079031.1,AC079031.2	HAVANA,HAVANA
chr12	6043580	6043771	0.0003061	11	4.294e-07	0.003769	VWF	VWF	HAVANA
chr1	175900637	175900639	0.007908	2	2.509e-05	1	.	AL513329.1	HAVANA
chr5	175814827	175814852	0.0256	2	0.01078	1	CPLX2	CPLX2	HAVANA
chr11	3221774	3221841	0.03143	6	0.0002092	0.9947	MRGPRG-AS1	MRGPRG,MRGPRG-AS1,MRGPRE,AC109309.1	HAVANA,HAVANA,HAVANA,HAVANA
chr7	2079706	2079760	0.02713	4	0.0003749	1	MAD1L1,AC069288.1	MAD1L1,AC069288.1	HAVANA,HAVANA
chr5	178372262	178372264	0.04952	2	0.03217	1	COL23A1	COL23A1	HAVANA
chr8	122606321	122606481	0.0002219	10	4.411e-07	0.00462	LINC01151	LINC01151	HAVANA
chr8	28428393	28428442	0.04687	3	0.0004002	1	FBXO16	FBXO16	HAVANA
chr9	136977504	136977527	0.01803	2	0.0002623	1	PTGDS,AL807752.7	PTGDS,AL807752.7,LCNL1	HAVANA,HAVANA,HAVANA
chr11	120168760	120168761	0.03793	1	0.01892	1	TRIM29	TRIM29,AP000679.1	HAVANA,HAVANA
chr22	41418250	41418306	0.02049	3	0.0001069	0.9595	.	.	.
chr7	5248342	5248520	0.005615	17	0.0004671	0.9878	.	.	.
chr19	16888990	16888991	0.04747	1	0.2021	1	F2RL3	F2RL3,CPAMD8	HAVANA,HAVANA
chr19	43344779	43344807	0.009257	5	3.256e-05	0.8582	.	.	.
chr10	103800775	103800883	0.01299	7	6.5e-05	0.6361	SH3PXD2A	SH3PXD2A	HAVANA
chr17	28384682	28384683	0.02359	1	0.06276	1	SARM1	AC002094.1,SARM1	HAVANA,HAVANA
chr20	48664966	48665216	0.005493	24	1.279e-05	0.08235	PREX1	PREX1	HAVANA
chr10	79113105	79113291	0.001741	5	6.689e-07	0.006023	ZMIZ1	ZMIZ1	HAVANA
chr16	1792474	1792576	0.02972	9	0.0001907	0.9568	SPSB3,IGFALS	SPSB3,NUBP2,IGFALS,HAGH	HAVANA,HAVANA,HAVANA,HAVANA
chr6	158894527	158894531	0.03493	4	0.0002463	1	C6orf99	C6orf99	HAVANA
chr19	10817963	10818022	0.001591	11	2.343e-05	0.4867	DNM2	DNM2,MIR199A1	HAVANA,ENSEMBL
chr1	77546056	77546130	0.003582	5	7.621e-06	0.1589	AK5	AK5	HAVANA
chr2	173037677	173037721	0.04425	8	0.0003654	1	RAPGEF4	RAPGEF4	HAVANA
chr2	239274334	239274581	0.0003766	17	5.651e-07	0.003836	HDAC4	HDAC4	HAVANA
chr10	29740992	29741066	0.02893	3	0.0001825	0.9841	.	SVIL	HAVANA
chr7	88276020	88276079	0.03187	4	0.0002132	0.9977	AC003991.1,STEAP4	AC003991.1,STEAP4	HAVANA,HAVANA
chr1	228615013	228615070	0.02406	10	0.001497	1	.	RNA5S1,RNA5S2,RNA5S3,RNA5S4,RNA5S5	ENSEMBL,ENSEMBL,ENSEMBL,ENSEMBL,ENSEMBL
chr13	112729616	112729803	0.002069	20	9.387e-06	0.08086	ATP11A	ATP11A	HAVANA
chr20	58889872	58890121	1.136e-07	34	8.872e-11	5.985e-07	GNAS	GNAS,AL121917.1	HAVANA,HAVANA
chr14	97458978	97459070	0.0344	7	0.0004474	0.9997	LINC02325	LINC02325	HAVANA
chr17	4607532	4607634	0.009884	11	0.000152	0.9182	SMTNL2	SMTNL2,LINC01996	HAVANA,HAVANA
chr4	185956293	185956486	0.004741	18	4.859e-05	0.3448	SORBS2	SORBS2	HAVANA
chr13	30153956	30153961	0.04035	4	0.0249	1	LINC00384,LINC00385	LINC00384,LINC00385	HAVANA,HAVANA
chr9	110208125	110208312	0.000107	15	1.621e-07	0.001455	C9orf152	C9orf152	HAVANA
chr1	2356702	2356797	0.00903	13	4.187e-05	0.523	MORN1	MORN1,AL513477.1	HAVANA,HAVANA
chr1	106081074	106081220	0.004615	28	6.29e-05	0.515	AL355306.2,AL355306.1	AL355306.2,AL355306.1	HAVANA,HAVANA
chr6	6614525	6614627	0.004727	8	1.169e-05	0.1751	LY86-AS1,LY86	LY86-AS1,LY86	HAVANA,HAVANA
chr3	72642856	72642857	0.03134	1	0.0002079	1	.	.	.
chr7	33040859	33040890	0.01551	6	2.389e-05	0.726	NT5C3A	NT5C3A,RPS29P14,RN7SL505P	HAVANA,HAVANA,ENSEMBL
chr20	62774207	62774326	0.01947	7	0.0007016	1	LINC00659	LINC00659	HAVANA
chr6	170269756	170269777	0.04869	6	0.02581	1	AL109910.2	AL109910.2,LINC01624	HAVANA,HAVANA
chr1	8027361	8027537	0.01942	18	0.000237	0.8959	AL034417.2	ERRFI1,AL034417.2	HAVANA,HAVANA
chr15	92069987	92070085	0.02078	7	0.0001287	0.8898	SLCO3A1	SLCO3A1	HAVANA
chr15	61654085	61654114	0.003716	5	8.138e-06	0.3759	AC018618.1	AC018618.1	HAVANA
chr6	157148911	157149018	0.001307	16	3.455e-06	0.05279	ARID1B	ARID1B	HAVANA
chr10	133030838	133030941	0.006956	10	2.508e-05	0.3357	.	.	.
chr11	12802702	12802802	0.0267	9	0.0001613	0.9334	TEAD1	TEAD1	HAVANA
chr10	1534481	1534545	0.008083	5	2.613e-05	0.4963	ADARB2,ADARB2-AS1	ADARB2,ADARB2-AS1	HAVANA,HAVANA
chr2	66462659	66462712	0.02554	5	0.0001494	0.9912	MEIS1	MEIS1	HAVANA
chr12	11607771	11607823	0.03083	12	0.0002024	0.9986	.	.	.
chr10	132417962	132418095	0.01202	12	8.481e-05	0.6574	.	PWWP2B,AL451069.2	HAVANA,HAVANA
chr11	66868885	66868918	0.03951	6	0.2472	1	PC	PC	HAVANA
chr5	43039490	43039584	0.01552	18	0.0001516	0.9334	AC025171.1,ANXA2R	AC025171.1,AC025171.5,ANXA2R,AC025171.2	HAVANA,HAVANA,HAVANA,HAVANA
chr4	6716997	6716999	0.04024	2	0.0003104	1	BLOC1S4	BLOC1S4	HAVANA
chr11	22432504	22432608	0.006478	12	1.929e-05	0.2677	.	.	.
chr17	77377330	77377331	0.03719	1	0.07637	1	SEPT9	SEPT9,AC111182.1	HAVANA,HAVANA
chr22	29028674	29028767	0.02469	3	0.0001418	0.9228	ZNRF3,ZNRF3-AS1	ZNRF3,ZNRF3-AS1	HAVANA,HAVANA
chr12	54052211	54052330	0.005785	29	4.072e-05	0.4372	HOXC4	HOXC4	HAVANA
chr16	11584139	11584212	0.04445	6	0.006942	1	LITAF	LITAF	HAVANA
chr15	43137649	43137697	0.0327	4	0.0002215	0.9996	AC068724.3,TMEM62	AC068724.3,TMEM62	HAVANA,HAVANA
chr5	173924039	173924051	0.04244	2	0.0003401	1	CPEB4	CPEB4	HAVANA
chr5	138140633	138140732	0.005816	5	1.592e-05	0.2367	BRD8	NME5,BRD8	HAVANA,HAVANA
chr6	10316653	10316655	0.03813	2	0.006135	1	.	.	.
chr11	33698098	33698172	0.03914	4	0.0002958	0.9988	.	AL049629.1,C11orf91,AL049629.2,CD59	HAVANA,HAVANA,HAVANA,HAVANA
chr17	73537279	73537339	0.000936	9	9.27e-06	0.2286	SDK2	SDK2	HAVANA
chr1	203657353	203657455	0.002364	3	4.367e-06	0.06939	ATP2B4,AL513343.1	ATP2B4,AL513343.1	HAVANA,HAVANA
chr2	85663108	85663160	0.01416	3	6.112e-05	0.8612	SFTPB	SFTPB	HAVANA
chr5	113034449	113034500	0.01642	6	7.697e-05	0.9208	MCC	MCC	HAVANA
chr12	2180626	2180715	0.003972	4	8.838e-06	0.1536	CACNA1C	CACNA1C	HAVANA
chr19	50428249	50428382	0.0186	23	0.0005182	0.9986	AC020909.2,SPIB	AC020909.2,SPIB,MYBPC2	HAVANA,HAVANA,HAVANA
chr16	88497677	88497986	8.739e-08	23	2.092e-11	1.137e-07	ZFPM1	ZFPM1	HAVANA
chr15	67915755	67915875	0.01207	9	5.404e-05	0.5307	.	.	.
chr16	3938935	3938936	0.02028	1	0.06648	1	AC005736.1	AC005736.1	HAVANA
chr2	779098	779210	0.004	18	2.241e-05	0.2854	.	LINC01115	HAVANA
chr2	47193728	47193817	0.0267	5	0.0002477	0.9907	EPCAM-DT	EPCAM-DT	HAVANA
chr11	118689254	118689337	0.002344	10	0.0002368	0.9917	TREHP1	TREHP1	HAVANA
chr3	11568706	11569187	0.0003505	36	1.408e-07	0.0004916	VGLL4	VGLL4	HAVANA
chr3	185537486	185537487	0.02612	1	0.02906	1	LIPH	LIPH	HAVANA
chr6	164105875	164105876	0.04943	1	0.04795	1	AL078602.1	AL078602.1,Z97205.1	HAVANA,HAVANA
chr17	59851913	59851915	0.04756	2	0.1494	1	.	RNU6-450P	ENSEMBL
chr1	7509219	7509295	0.01471	3	0.000229	0.9937	CAMTA1	CAMTA1	HAVANA
chr1	215005848	215005936	0.004291	6	1.016e-05	0.1763	KCNK2	KCNK2	HAVANA
chr5	175698262	175698295	0.002009	7	3.453e-06	0.1612	HRH2	HRH2	HAVANA
