chrom	start	end	min_p	n_probes	z_p	z_sidak_p	genes	genes_flanking	genes_type
chr7	106010104	106010106	0.0346	2	0.0008567	1	CDHR3	CDHR3	HAVANA
chr5	115625414	115625416	0.02532	2	0.0001313	1	TMED7-TICAM2,TMED7	TMED7-TICAM2,AC010226.1,TMED7	HAVANA,HAVANA,HAVANA
chr9	77176796	77176797	0.03534	1	0.03966	1	VPS13A-AS1	VPS13A-AS1,VPS13A	HAVANA,HAVANA
chr9	124414916	124414930	0.04492	4	0.0003245	1	PSMB7	PSMB7	HAVANA
chr11	31811203	31811204	0.03073	1	0.0005725	1	PAX6	PAX6,PAUPAR,AL035078.4	HAVANA,HAVANA,HAVANA
chr9	124769714	124769716	0.008924	2	0.3346	1	NR6A1	NR6A1,AL354928.1	HAVANA,HAVANA
chr12	53954923	53954924	0.01923	1	0.008888	1	HOXC12	HOXC12	HAVANA
chr17	40453253	40453254	0.04968	1	0.000384	1	IGFBP4	IGFBP4	HAVANA
chr21	35049666	35049736	0.04745	6	0.0004771	1	RUNX1	RUNX1	HAVANA
chr17	1720863	1720865	0.0348	2	0.0002175	1	WDR81	MIR22HG,WDR81,AC130343.1	HAVANA,HAVANA,HAVANA
chr11	58205141	58205143	0.04653	2	0.0003442	1	.	OR1S2	HAVANA
chr17	83092891	83092924	0.03927	2	0.02877	1	METRNL	METRNL	HAVANA
chr9	128193087	128193103	0.01873	6	0.2272	1	CIZ1,DNM1	CIZ1,DNM1	HAVANA,HAVANA
chr1	27576120	27576122	0.02607	2	0.0001532	1	AHDC1	AHDC1	HAVANA
chr11	66420641	66420642	0.0401	1	0.2724	1	.	AP001107.5,NPAS4	HAVANA,HAVANA
chr2	84880323	84880401	0.007573	8	0.0006799	1	TRABD2A	TRABD2A	HAVANA
chr10	10911662	10911675	0.04492	4	0.0001988	1	CELF2	CELF2	HAVANA
chr7	76397653	76397675	0.03805	5	0.001684	1	SSC4D,ZP3	SSC4D,ZP3	HAVANA,HAVANA
chr2	174025648	174025769	0.02295	8	0.0008378	1	LINC01960	LINC01960	HAVANA
chr1	204565872	204565874	0.0325	2	0.304	1	.	RNA5SP74	ENSEMBL
chr20	62064419	62064420	0.03692	1	0.005418	1	TAF4	TAF4,MIR3195,AL137077.2	HAVANA,ENSEMBL,HAVANA
chr17	6071324	6071352	0.02711	2	0.00976	1	AC007846.2,WSCD1	AC007846.2,WSCD1	HAVANA,HAVANA
chr1	248858506	248858508	0.02607	2	0.0001379	1	ZNF692	ZNF692,AL672291.1	HAVANA,HAVANA
chr1	155860673	155860674	0.02656	1	0.0001413	1	SYT11	GON4L,SYT11	HAVANA,HAVANA
chr17	18259124	18259126	0.01335	2	0.03527	1	.	FLII,MIEF2	HAVANA,HAVANA
chr15	45201153	45201154	0.03649	1	0.01674	1	SHF	SHF,AC051619.4,AC051619.7,AC051619.8	HAVANA,HAVANA,HAVANA,HAVANA
chr4	86892721	86892740	0.02195	3	0.003159	1	AC093827.5	C4orf36,AC093827.5	HAVANA,HAVANA
chr6	150419239	150419240	0.01079	1	0.03985	1	.	.	.
chr12	114480021	114480041	0.02465	6	0.0001262	1	.	.	.
chr7	63926838	63926839	0.01193	1	0.02258	1	AC092634.9	AC092634.3,AC092634.4,AC092634.9,SLC25A1P3	HAVANA,HAVANA,HAVANA,HAVANA
chr12	14774046	14774048	0.03988	2	0.03663	1	.	HIST4H4,H2AFJ	HAVANA,HAVANA
chr2	172083182	172083240	0.03147	3	0.1276	1	.	METAP1D,DLX1	HAVANA,HAVANA
chr10	25175267	25175269	0.008468	2	0.05253	1	GPR158-AS1,GPR158	GPR158-AS1,GPR158	HAVANA,HAVANA
chr1	22563228	22563232	0.04426	2	0.0008311	1	.	EPHA8	HAVANA
chr1	58814737	58814818	0.02572	10	0.001744	1	LINC01135	LINC01135,AL136985.2	HAVANA,HAVANA
chr12	5511915	5511932	0.03231	2	0.05647	1	NTF3	NTF3	HAVANA
chr6	20239084	20239177	0.02347	14	0.00246	1	AL158198.1	AL158198.1	HAVANA
chr6	24645648	24645649	0.006521	1	1.78e-05	1	KIAA0319	KIAA0319,TDP2	HAVANA,HAVANA
chr15	80734357	80734358	0.009426	1	3.07e-05	1	ABHD17C	ABHD17C	HAVANA
chr13	27036605	27036606	0.03171	1	0.0001873	1	.	.	.
chr3	137761257	137761258	0.009884	1	0.0316	1	.	SOX14	HAVANA
chr4	946978	946981	0.04784	2	0.002842	1	TMEM175	TMEM175	HAVANA
chr1	6784086	6784087	0.005036	1	1.21e-05	1	CAMTA1-DT	CAMTA1-DT,CAMTA1	HAVANA,HAVANA
chr15	75740681	75740682	0.02773	1	0.0001527	1	AC019294.2	DNM1P35,AC019294.2	HAVANA,HAVANA
chr11	62424929	62424935	0.00168	2	0.005096	1	AP003064.2	SCGB1A1,AP003064.2	HAVANA,HAVANA
chr11	10509682	10509727	0.03992	3	0.001905	1	.	AMPD3,MTRNR2L8,MIR4485,RNF141	HAVANA,HAVANA,ENSEMBL,HAVANA
chr6	27553312	27553319	0.01772	4	0.00422	1	.	.	.
chr4	16084046	16084081	0.04061	4	0.006479	1	PROM1	PROM1	HAVANA
chr6	31197109	31197110	0.03874	1	0.265	1	AL662844.4	AL662844.4,HCG27,AL662844.3	HAVANA,HAVANA,HAVANA
chr6	30886172	30886184	0.02443	2	0.004006	1	DDR1	DDR1,MIR4640	HAVANA,ENSEMBL
chr14	33480022	33480023	0.01246	1	4.69e-05	1	NPAS3	NPAS3	HAVANA
chr1	109984491	109984492	0.04761	1	0.1342	1	.	AHCYL1	HAVANA
chr19	15457770	15457791	0.03555	6	0.2153	1	RASAL3	RASAL3	HAVANA
chr19	44025724	44025725	0.005638	1	0.0006061	1	ZNF222,AC067968.1	AC067968.2,ZNF222,AC067968.1	HAVANA,HAVANA,HAVANA
chr10	29409542	29409545	0.04166	3	0.02118	1	SVIL-AS1	AL158167.1,SVIL-AS1	HAVANA,HAVANA
chr1	143654624	143654635	0.03511	2	0.0259	1	.	RNU1-114P	ENSEMBL
chr5	119268185	119268215	0.03724	8	0.006293	1	.	TNFAIP8	HAVANA
chr5	88660609	88660616	0.03916	4	4e-04	1	LINC00461	LINC00461	HAVANA
chr1	121020735	121020777	0.04094	10	0.0002826	1	AC241377.2	AC241377.2	HAVANA
chr12	93573505	93573506	0.04226	1	0.02138	1	SOCS2	SOCS2-AS1,SOCS2	HAVANA,HAVANA
chr2	207771219	207771284	0.04204	5	0.03981	1	.	FZD5	HAVANA
chr2	219252877	219253041	0.0474	8	0.003245	1	TUBA4A	STK16,TUBA4A,TUBA4B	HAVANA,HAVANA,HAVANA
chr7	27143861	27143973	0.002813	2	0.0008568	1	HOXA3,AC004080.6,HOXA-AS3	HOXA3,AC004080.6,HOXA-AS3,HOXA5,HOXA6,AC004080.5	HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA
chr14	24316308	24316346	0.04122	8	0.02129	1	LTB4R	CIDEB,LTB4R2,LTB4R,ADCY4	HAVANA,HAVANA,HAVANA,HAVANA
chr5	1509728	1509729	0.04245	1	0.08208	1	LPCAT1	LPCAT1,MIR6075	HAVANA,ENSEMBL
chr2	111366539	111366575	0.02879	2	0.0004735	1	MIR4435-2HG	MIR4435-2HG	HAVANA
chr1	71048032	71048122	0.009437	11	0.0009824	1	.	PTGER3,ZRANB2-AS1	HAVANA,HAVANA
chr12	459598	459599	0.03178	1	0.02962	1	.	B4GALNT3	HAVANA
chr6	56955213	56955214	0.01676	1	7.12e-05	1	BEND6	DST,BEND6	HAVANA,HAVANA
chr4	52712144	52712146	0.04749	2	0.0003555	1	.	LINC01618,DANCR,MIR4449,AC104066.3,SNORA26	HAVANA,HAVANA,ENSEMBL,HAVANA,ENSEMBL
chr6	25993116	25993117	0.03591	1	0.0002294	1	U91328.2,U91328.1	TRIM38,U91328.2,U91328.1	HAVANA,HAVANA,HAVANA
chr1	171841198	171841202	0.03346	3	0.09787	1	.	DNM3	HAVANA
chr1	1614225	1614237	0.02572	4	0.1808	1	AL691432.2	AL691432.2,MIB2	HAVANA,HAVANA
chr7	64563056	64563081	0.0291	2	0.0001644	1	ZNF680	ZNF680,AC016769.3	HAVANA,HAVANA
chr6	169654661	169654692	0.0475	3	0.03218	1	AL031315.1,WDR27	AL031315.1,WDR27	HAVANA,HAVANA
chr2	181456803	181456815	0.03308	3	0.0123	1	.	ITGA4	HAVANA
chr14	50018504	50018506	0.03757	2	0.01773	1	LINC01588	LINC01588	HAVANA
chr11	134125114	134125115	0.0476	1	0.02545	1	JAM3	JAM3,PTP4A2P2	HAVANA,HAVANA
chr12	98745960	98745961	0.0474	1	0.2426	1	ANKS1B	ANKS1B	HAVANA
chr2	111747697	111747725	0.04135	3	0.001035	1	ANAPC1	ANAPC1,AC093166.2	HAVANA,HAVANA
chr1	42765532	42765579	0.04238	3	0.00134	1	P3H1	P3H1,C1orf50,AC098484.3	HAVANA,HAVANA,HAVANA
chr15	96332461	96332462	0.01587	1	0.03068	1	NR2F2	NR2F2,MIR1469	HAVANA,ENSEMBL
chr1	53082731	53082732	0.03388	1	0.0002071	1	PODN,AL445183.1	PODN,AL445183.1,SLC1A7	HAVANA,HAVANA,HAVANA
chr16	66608763	66608764	0.01318	1	5.06e-05	1	CMTM3	CMTM3	HAVANA
chr16	56194419	56194421	0.007062	2	2.02e-05	1	GNAO1,DKFZP434H168	AC040168.1,GNAO1,DKFZP434H168	HAVANA,HAVANA,HAVANA
chr1	77682022	77682023	0.04173	1	0.0002912	1	AC118549.1	AC118549.1	HAVANA
chr16	89248040	89248065	0.02335	2	0.01733	1	.	.	.
chr7	76166497	76166499	0.02711	2	0.02223	1	.	.	.
chr15	29113839	29113849	0.03478	4	0.1621	1	APBA2	APBA2	HAVANA
chr17	82321580	82321622	0.03488	5	0.07379	1	SECTM1	CD7,SECTM1	HAVANA,HAVANA
chr6	99591399	99591400	0.03124	1	0.001422	1	.	TSTD3	HAVANA
chr5	135034692	135034719	0.01041	2	0.0004338	1	PITX1,C5orf66,AC008406.3	PITX1,C5orf66,AC008406.3,C5orf66-AS1	HAVANA,HAVANA,HAVANA,HAVANA
chr10	102776136	102776235	0.04051	6	0.001483	1	WBP1L	WBP1L	HAVANA
chr5	173326604	173326606	0.04881	2	0.0003723	1	STC2	STC2	HAVANA
chr17	13602586	13602587	0.02122	1	0.0005438	1	.	HS3ST3A1	HAVANA
chr3	121566986	121566987	0.01201	1	0.03866	1	.	ARGFX	HAVANA
chr5	103129728	103129729	0.04804	1	0.03887	1	PPIP5K2	PPIP5K2	HAVANA
chr8	74320372	74320417	0.04869	4	0.02244	1	JPH1	JPH1,GDAP1	HAVANA,HAVANA
chr11	90134688	90134689	0.04593	1	0.08856	1	NAALAD2	NAALAD2	HAVANA
chr2	89649303	89649361	0.02763	4	0.01582	1	.	.	.
chr12	30692878	30692879	0.04978	1	0.0003862	1	IPO8	IPO8,AC012673.1	HAVANA,HAVANA
chr12	132507025	132507032	0.04118	2	0.1478	1	FBRSL1	FBRSL1	HAVANA
chr3	13019433	13019485	0.02777	12	0.0008217	1	IQSEC1	IQSEC1	HAVANA
chr10	93052306	93052308	0.0474	2	0.000354	1	EXOC6	EXOC6	HAVANA
chr1	13056550	13056561	0.02258	2	0.0001109	1	.	PRAMEF27,HNRNPCL3	HAVANA,HAVANA
chr11	2172030	2172065	0.04878	5	0.0003718	1	.	TH,MIR4686	HAVANA,ENSEMBL
chr9	136846616	136846641	0.02797	4	0.0034	1	AJM1	AJM1,PHPT1,MAMDC4	HAVANA,HAVANA,HAVANA
chr3	186772868	186772896	0.0211	3	0.01182	1	AC068631.1,GPS2P2	AC068631.1,RNU6-1105P,GPS2P2	HAVANA,ENSEMBL,HAVANA
chr13	35478632	35478633	0.02323	1	0.1957	1	NBEA	NBEA,MAB21L1	HAVANA,HAVANA
chr6	28478763	28478764	0.04265	1	0.0928	1	Z98745.2	Z98745.2	HAVANA
chr13	36674817	36674887	0.04364	3	0.004145	1	SERTM1	SERTM1	HAVANA
chr3	15269551	15269562	0.02217	4	0.003009	1	SH3BP5	SH3BP5	HAVANA
chr8	29061629	29061646	0.03478	2	0.04598	1	HMBOX1	HMBOX1,AC108449.2	HAVANA,HAVANA
chr6	24357648	24357685	0.03422	15	0.05557	1	DCDC2,KAAG1	DCDC2,KAAG1	HAVANA,HAVANA
chr2	172085821	172085822	0.03238	1	0.0246	1	DLX1	METAP1D,DLX1	HAVANA,HAVANA
chr3	186932093	186932095	0.04285	2	0.03651	1	ST6GAL1	ST6GAL1	HAVANA
chr1	2609587	2609588	0.04615	1	0.5311	1	MMEL1	MMEL1	HAVANA
chr2	55923108	55923122	0.04561	3	0.0003323	1	EFEMP1	EFEMP1	HAVANA
chr11	64104052	64104053	0.04128	1	0.008954	1	MACROD1,FLRT1	MACROD1,AP000721.2,FLRT1	HAVANA,HAVANA,HAVANA
chr12	108515698	108515699	0.04122	1	0.002466	1	FICD	LINC01498,FICD	HAVANA,HAVANA
chr19	6199283	6199284	0.005962	1	0.003803	1	RFX2	RFX2,AC011471.4	HAVANA,HAVANA
chr15	83283149	83283151	0.02563	2	0.06123	1	AC103876.1,BNC1	AC103876.1,BNC1	HAVANA,HAVANA
chr12	22543751	22543752	0.005767	1	1.48e-05	1	AC053513.1,C2CD5	AC053513.1,C2CD5	HAVANA,HAVANA
chr5	154493518	154493533	0.03147	6	0.08965	1	.	AC026688.1	HAVANA
chr6	108114918	108114970	0.03958	5	0.009096	1	OSTM1	OSTM1	HAVANA
chr15	59295347	59295415	0.01956	4	0.008374	1	MYO1E	MYO1E	HAVANA
chr5	113488801	113488824	0.02539	7	0.001498	1	MCC	MCC	HAVANA
chr3	8767778	8767816	0.01079	3	0.07885	1	CAV3,OXTR	CAV3,OXTR	HAVANA,HAVANA
chr19	10334351	10334392	0.02711	2	0.475	1	AC114271.1,ICAM3	RAVER1,AC114271.1,ICAM3	HAVANA,HAVANA,HAVANA
chr14	36525202	36525218	0.005789	2	0.2209	1	AL132857.1	AL132857.1,NKX2-1,NKX2-1-AS1	HAVANA,HAVANA,HAVANA
chr6	28769866	28769868	0.008319	2	0.0009189	1	.	.	.
chr12	48669183	48669184	0.01568	1	0.004171	1	KANSL2	KANSL2,SNORA2B	HAVANA,ENSEMBL
chr1	3531707	3531720	0.02306	2	0.000114	1	MEGF6	MEGF6	HAVANA
chr17	75562353	75562355	0.02945	2	0.0001673	1	LLGL2	LLGL2	HAVANA
chr6	105992051	105992052	0.01558	1	0.01185	1	.	PRDM1	HAVANA
chr21	29024332	29024349	0.02442	3	0.01321	1	AF129075.2	RWDD2B,AF129075.2,USP16	HAVANA,HAVANA,HAVANA
chr8	144394444	144394570	0.02532	7	0.001137	1	CPSF1	ADCK5,CPSF1,MIR939	HAVANA,HAVANA,ENSEMBL
chr19	17871862	17871893	0.04339	5	0.0006043	1	.	AC005796.1,SLC5A5	HAVANA,HAVANA
chr15	100902404	100902495	0.02288	3	0.003081	1	ALDH1A3,AC015712.2	ALDH1A3,AC015712.2	HAVANA,HAVANA
chr19	50328489	50328490	0.02667	1	0.0001424	1	KCNC3	KCNC3,NR1H2	HAVANA,HAVANA
chr6	26272376	26272377	0.008092	1	0.01434	1	HIST1H2APS4	HIST1H3G,HIST1H2APS4,HIST1H2BI	HAVANA,HAVANA,HAVANA
chr16	67170904	67170905	0.02645	1	0.0001406	1	AC074143.1	HSF4,AC074143.1,KIAA0895L	HAVANA,HAVANA,HAVANA
chr21	8388000	8388015	0.03536	3	0.06436	1	FP236383.1	FP236383.1,MIR6724-3,RF01518	HAVANA,ENSEMBL,ENSEMBL
chr5	5492631	5492632	0.02876	1	0.0001609	1	.	ICE1	HAVANA
chr16	3113021	3113022	0.04386	1	0.07405	1	ZNF213-AS1,ZNF205	AC108134.4,ZNF213-AS1,ZNF205	HAVANA,HAVANA,HAVANA
chr11	44311581	44311583	0.03665	2	0.04113	1	.	ALX4	HAVANA
chr1	143736132	143736133	0.01485	1	0.01229	1	AC239800.2	AC239800.2	HAVANA
chr17	82862823	82862852	0.01527	6	0.005242	1	TBCD	TBCD	HAVANA
chr9	136201028	136201029	0.04592	1	0.1744	1	LHX3	LHX3	HAVANA
chr16	85390996	85391030	0.03772	4	0.0006116	1	GSE1	GSE1	HAVANA
chr2	218963208	218963209	0.01797	1	0.00246	1	.	AC097468.2,CDK5R2	HAVANA,HAVANA
chr20	38927163	38927165	0.005927	2	1.55e-05	1	FAM83D	PPP1R16B,FAM83D	HAVANA,HAVANA
chr4	183987668	183987670	0.03788	2	0.02654	1	STOX2,AC074194.1	STOX2,AC074194.1	HAVANA,HAVANA
chr16	86558834	86558835	0.01161	1	0.07864	1	.	MTHFSD,AC009108.5	HAVANA,HAVANA
chr6	373750	373751	0.01469	1	0.002766	1	.	.	.
chr9	69070474	69070480	0.04481	2	0.0003222	1	FXN,AL358113.1	FXN,AL358113.1	HAVANA,HAVANA
chr7	155345318	155345319	0.0131	1	5.01e-05	1	.	.	.
chr2	238785235	238785246	0.03256	3	0.0001946	1	.	AC145625.2,AC145625.1	HAVANA,HAVANA
chr7	8443992	8444029	0.03424	3	0.0009555	1	NXPH1	NXPH1	HAVANA
chr16	87491988	87492004	0.04881	4	0.002247	1	ZCCHC14	ZCCHC14,AC092720.1	HAVANA,HAVANA
chr15	71116317	71116319	0.01291	2	4.92e-05	1	THSD4	THSD4,CT62	HAVANA,HAVANA
chr10	71214093	71214097	0.03524	2	0.0002221	1	UNC5B	UNC5B,UNC5B-AS1	HAVANA,HAVANA
chr11	4138609	4138610	0.02525	1	0.0001306	1	RRM1	RRM1,RRM1-AS1	HAVANA,HAVANA
chr11	18412323	18412354	0.00529	4	0.004908	1	LDHC	LDHA,LDHC	HAVANA,HAVANA
chr5	64768459	64768460	0.03264	1	0.0001953	1	SREK1IP1	SREK1IP1,CWC27	HAVANA,HAVANA
chr7	2508487	2508489	0.02151	2	0.002413	1	.	LFNG	HAVANA
chr15	89335883	89335884	0.04248	1	0.8828	1	AC124068.2	POLG,AC124068.2	HAVANA,HAVANA
chr3	17743477	17743478	0.02992	1	0.0001719	1	TBC1D5,AC104451.2	TBC1D5,AC104451.2	HAVANA,HAVANA
chr1	206479681	206479682	0.02548	1	0.0001331	1	IKBKE	IKBKE,MIR6769B	HAVANA,ENSEMBL
chr7	128270893	128270902	0.04786	3	0.2101	1	.	.	.
chr16	85284144	85284208	0.0465	16	0.0004891	1	GSE1,AC092275.1,LINC00311	GSE1,AC092275.1,LINC00311	HAVANA,HAVANA,HAVANA
chr9	107487495	107487500	0.03408	2	0.0002089	1	KLF4	KLF4	HAVANA
chr2	130427914	130427969	0.04912	15	0.003251	1	FAR2P2,KLF2P2	FAR2P2,KLF2P2,CYP4F62P	HAVANA,HAVANA,HAVANA
chr1	42820263	42820264	0.02027	1	9.45e-05	1	ERMAP	TMEM269,SVBP,ERMAP	HAVANA,HAVANA,HAVANA
chr7	103280937	103280938	0.04138	1	0.06148	1	.	DPY19L2P2	HAVANA
chr1	55064426	55064473	0.0465	3	0.0003437	1	PCSK9	PCSK9,USP24	HAVANA,HAVANA
chr14	77026446	77026447	0.04728	1	0.02446	1	IRF2BPL	IRF2BPL,AC007686.3	HAVANA,HAVANA
chr11	82501166	82501167	0.033	1	0.1846	1	MIR4300HG	MIR4300HG	HAVANA
chr7	27171498	27171525	0.04492	5	0.003469	1	HOXA9,AC004080.3,HOXA10-AS,HOXA10	HOXA9,AC004080.3,HOXA10-AS,MIR196B,HOXA10	HAVANA,HAVANA,HAVANA,ENSEMBL,HAVANA
chr19	4670549	4670550	0.04411	1	0.2911	1	.	MYDGF,DPP9	HAVANA,HAVANA
chr1	16699793	16699856	0.02149	18	0.003942	1	ESPNP	ESPNP,AL021920.1	HAVANA,HAVANA
chr6	166168792	166168793	0.03044	1	0.01478	1	.	TBXT	HAVANA
chr12	53696557	53696605	0.03595	9	0.0004771	1	.	.	.
chr21	31732853	31732854	0.03407	1	0.0002088	1	.	SCAF4,AP000255.1	HAVANA,HAVANA
chr17	83057576	83057577	0.04042	1	0.3935	1	.	.	.
chr16	23147	23151	0.03828	2	0.02929	1	Z84723.1,WASIR2	Z84723.1,WASIR2	HAVANA,HAVANA
chr7	2731075	2731076	0.02152	1	0.04829	1	AMZ1,GNA12	AMZ1,GNA12	HAVANA,HAVANA
chr20	32031255	32031295	0.0144	11	0.02564	1	AL031658.1,CCM2L	AL031658.1,CCM2L	HAVANA,HAVANA
chr8	104587929	104587930	0.01454	1	0.008812	1	LRP12	LRP12,ZFPM2	HAVANA,HAVANA
chr2	197786698	197786704	0.03181	3	0.001487	1	BOLL	BOLL	HAVANA
chr1	6424920	6424921	0.03174	1	0.02261	1	ESPN	HES2,ESPN,MIR4252	HAVANA,HAVANA,ENSEMBL
chr4	71457577	71457578	0.02989	1	0.0001716	1	SLC4A4	SLC4A4	HAVANA
chr10	33005823	33005845	0.01751	3	0.001105	1	ITGB1-DT	ITGB1,ITGB1-DT	HAVANA,HAVANA
chr19	12640095	12640096	0.04317	1	0.3455	1	ZNF490	ZNF490,RPL10P16,AC010422.3	HAVANA,HAVANA,HAVANA
chr4	73998464	73998481	0.02745	2	0.0001466	1	CXCL5,AC097709.1	CXCL5,AC097709.1	HAVANA,HAVANA
chr3	184561231	184561232	0.03495	1	0.000219	1	.	LINC01840,EPHB3	HAVANA,HAVANA
chr7	21169686	21169687	0.01784	1	0.009439	1	.	.	.
chr19	21463538	21463549	0.03831	2	0.00474	1	AC010615.4,AC010615.2	AC010615.4,AC010615.2	HAVANA,HAVANA
chr17	835897	835986	0.01106	7	0.0008857	1	NXN	NXN	HAVANA
chr11	6629922	6629923	0.04793	1	0.2149	1	DCHS1	DCHS1,AC091564.5	HAVANA,HAVANA
chr2	130332476	130332480	0.03465	4	0.02732	1	.	AC132479.1	HAVANA
chr15	55221451	55221452	0.03409	1	0.000209	1	RAB27A	RAB27A	HAVANA
chr19	56838993	56838994	0.03632	1	0.3606	1	ZIM2,PEG3	ZIM2,PEG3,MIMT1	HAVANA,HAVANA,HAVANA
chr8	29263539	29263540	0.02444	1	0.002915	1	.	KIF13B	HAVANA
chr1	235011997	235012001	0.03853	3	0.1526	1	.	.	.
chr8	12665018	12665019	0.03994	1	0.001101	1	AC068587.4	AC068587.4,AC068587.5	HAVANA,HAVANA
chr2	10255182	10255208	0.02605	3	0.00404	1	.	.	.
chr10	35300300	35300320	0.02477	2	0.0001269	1	CCNY	CCNY	HAVANA
chr10	558131	558152	0.02153	4	0.0004255	1	DIP2C	DIP2C	HAVANA
chr6	151493797	151493799	0.0453	2	0.7888	1	.	CCDC170	HAVANA
chr6	32185881	32185882	0.0325	1	0.008458	1	AL662884.1,PBX2	AGER,AL662884.1,PBX2,GPSM3	HAVANA,HAVANA,HAVANA,HAVANA
chr2	91442715	91442741	0.03309	4	0.03124	1	.	.	.
chr10	7667927	7667936	0.0431	2	0.001952	1	.	ITIH5	HAVANA
chr10	92691971	92691980	0.01696	2	0.1412	1	HHEX	HHEX	HAVANA
chr19	2291646	2291650	0.01336	2	0.006367	1	AC005258.1,LINGO3	AC005258.1,LINGO3	HAVANA,HAVANA
chr15	98866147	98866222	0.01818	12	0.001475	1	IGF1R	IGF1R	HAVANA
chr3	138947631	138947662	0.04625	3	0.0003403	1	FOXL2NB	LINC01391,FOXL2,FOXL2NB	HAVANA,HAVANA,HAVANA
chr6	73519456	73519463	0.01171	2	4.29e-05	1	EEF1A1	EEF1A1,AL121972.1	HAVANA,HAVANA
chr2	3378260	3378294	0.02028	5	0.02599	1	.	EIPR1,TRAPPC12	HAVANA,HAVANA
chr8	100847668	100847674	0.007088	4	6.16e-05	1	.	.	.
chr3	135965408	135965410	0.04678	2	0.1487	1	.	PPP2R3A	HAVANA
chr13	36298019	36298020	0.02337	1	0.001544	1	.	CCDC169-SOHLH2,CCDC169,SPART	HAVANA,HAVANA,HAVANA
chr1	33275987	33275988	0.03027	1	0.004397	1	ZNF362	ZNF362	HAVANA
chr7	130431119	130431154	0.04864	2	0.0003702	1	CEP41	CEP41	HAVANA
chr3	52454054	52454082	0.03384	2	0.004389	1	TNNC1	TNNC1,NISCH	HAVANA,HAVANA
chr5	55232421	55232422	0.0408	1	0.001809	1	CCNO	CCNO,AC026704.1	HAVANA,HAVANA
chr8	55521023	55521024	0.04718	1	0.0003514	1	XKR4	XKR4,AC090200.1	HAVANA,HAVANA
chr12	132385055	132385070	0.03465	3	0.0002157	1	.	.	.
chr16	84699559	84699562	0.01005	2	0.0009365	1	.	USP10	HAVANA
chr6	27892840	27892841	0.02043	1	9.57e-05	1	HIST1H3J,HIST1H2AM	HIST1H3J,HIST1H2AM,HIST1H2BO,RNU7-26P	HAVANA,HAVANA,HAVANA,ENSEMBL
chr17	7798419	7798420	0.04342	1	0.2054	1	DNAH2	DNAH2	HAVANA
chr17	42017978	42017979	0.004337	1	9.84e-06	1	DNAJC7,NKIRAS2	DNAJC7,NKIRAS2	HAVANA,HAVANA
chr12	67081	67082	0.0348	1	0.003904	1	IQSEC3	IQSEC3	HAVANA
chr6	31271218	31271287	0.02627	4	0.03015	1	HLA-C,HLA-B	HLA-C,HLA-B,USP8P1	HAVANA,HAVANA,HAVANA
chr2	141392803	141392804	0.03779	1	0.003124	1	LRP1B	LRP1B	HAVANA
chr22	38318007	38318008	0.003612	1	7.46e-06	1	CSNK1E,TPTEP2-CSNK1E	CSNK1E,TPTEP2-CSNK1E	HAVANA,HAVANA
chr7	20776724	20776725	0.03415	1	0.04733	1	ABCB5	ABCB5	HAVANA
chr1	1217104	1217105	0.04106	1	0.07609	1	SDF4	TNFRSF4,SDF4	HAVANA,HAVANA
chr13	44021530	44021531	0.02714	1	0.0001474	1	AL512506.3,LINC00284	AL512506.3,LINC00284	HAVANA,HAVANA
chr1	110130092	110130148	0.0361	5	0.01431	1	.	.	.
chr6	102910758	102910805	0.01862	6	0.000498	1	.	.	.
chr6	135497680	135497681	0.0359	1	0.0002293	1	AHI1,LINC00271	AHI1,LINC00271	HAVANA,HAVANA
chr13	20136904	20136955	0.02021	5	0.1668	1	.	GJA3	HAVANA
chr1	90717094	90717100	0.01127	4	0.01068	1	BARHL2	BARHL2,AC092805.1	HAVANA,HAVANA
chr12	117098657	117098734	0.02699	5	0.002728	1	TESC	TESC,TESC-AS1	HAVANA,HAVANA
chr16	22001211	22001212	0.04254	1	0.6793	1	.	PDZD9,AC092119.1	HAVANA,HAVANA
chr10	123970968	123970969	0.04144	1	0.0002881	1	.	.	.
chr16	8798410	8798411	0.03087	1	0.0001794	1	PMM2	TMEM186,PMM2	HAVANA,HAVANA
chr7	92837460	92837483	0.02874	4	0.0001607	1	AC002454.1	CDK6,AC002454.1	HAVANA,HAVANA
chr2	43637816	43637818	0.04888	2	0.006285	1	PLEKHH2	PLEKHH2	HAVANA
chr22	42947078	42947080	0.02381	2	0.01349	1	PACSIN2	PACSIN2	HAVANA
chr6	2906664	2906665	0.03519	1	0.0002215	1	.	SERPINB9,AL133351.3	HAVANA,HAVANA
chr15	52788205	52788264	0.01706	2	0.0157	1	ONECUT1	ONECUT1	HAVANA
chr1	170145902	170145903	0.04627	1	0.3669	1	.	METTL11B	HAVANA
chr8	141002466	141002468	0.02588	2	0.0001365	1	.	PTK2	HAVANA
chr7	65373809	65373837	0.03465	2	0.1464	1	ZNF92	ZNF92	HAVANA
chr17	18224685	18224709	0.03683	2	0.0002389	1	.	LLGL1	HAVANA
chr17	58692583	58692584	0.002811	1	0.0007689	1	RAD51C	TEX14,AC011195.2,RAD51C	HAVANA,HAVANA,HAVANA
chr2	15561243	15561244	0.03544	1	0.0002247	1	NBAS	NBAS,AC008278.2	HAVANA,HAVANA
