methyl	methyl.p	arm2.p	arm3.p	BMI.p	age.p	expose.p	PC1.p	methyl.beta	arm2.beta	arm3.beta	BMI.beta	age.beta	expose.beta	PC1.beta	NAs	zeros	non.zeros	ones	non.ones	outliers	diff.miss	ME	Chr	pos	genes	genes_flanking	genes_type	total.NAs	methyl.fdr
chr5.140871104	7.20806819713591e-05	0.874525344893509	0.770815599617815	0.768385674288252	0.208778468959202	0.00564503663337555	0.0298933719670026	2.15462687302476	-0.0354281330434935	0.0653844489843456	0.00669522896148386	0.0239013369485273	-0.554144901030074	2.5460986168968	9	1	73	0	74	0	0.135379507188981	.	chr5	140871104	PCDHA1,PCDHA2,PCDHA3,PCDHA4,PCDHA5,PCDHA6,PCDHA7,PCDHA8,PCDHA9,PCDHA10,PCDHA11	PCDHA1,PCDHA2,PCDHA3,PCDHA4,PCDHA5,PCDHA6,PCDHA7,PCDHA8,PCDHA9,PCDHA10,AC005609.4,PCDHA11,PCDHA12,AC005609.3	HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA	9	0.999977865727334
chr5.138875355	0.000401435213441169	0.392315744099592	0.782594059633209	0.811163780708281	0.0901617999244337	0.0151664694598111	9.19494848112706e-05	2.65473019299019	-0.188283786146172	0.0626213903884056	0.00560426997773178	0.0327754181842156	-0.48513014328779	4.03535885746992	3	0	80	4	76	0	0.531295915368786	.	chr5	138875355	CTNNA1,LRRTM2	CTNNA1,LRRTM2	HAVANA,HAVANA	3	0.999977865727334
chr5.81087265	0.000449450699805205	0.60850055751099	0.73128027737703	0.998243733512336	0.143658856924517	0.0181701233185655	0.00447325444478099	5.77475717681139	-0.111458368377117	0.0760158318097784	-5.09434136375027e-05	0.0277616471886326	-0.457675816304318	2.90237525376725	0	0	83	5	78	0	1	.	chr5	81087265	RASGRF2	RASGRF2	HAVANA	0	0.999977865727334
chr5.141478408	0.000492294785219622	0.433507638135671	0.662571263958499	0.848891150272745	0.277348410821859	0.00274896835729084	4.0402574771142e-05	-14.0849281826863	-0.177090833813037	-0.0978232493724367	-0.00438022577353653	0.021113000651053	-0.590501846078917	4.25467919526346	0	24	53	0	77	6	0.86747917883326	.	chr5	141478408	PCDHGA1,PCDHGA2,PCDHGA3,PCDHGB1,PCDHGA4,PCDHGB2,PCDHGA5,PCDHGB3,PCDHGA6,PCDHGA7,PCDHGB4,PCDHGA8,PCDHGB5,PCDHGA9,PCDHGB6,PCDHGA10,PCDHGB7,PCDHGA11,PCDHGA12,PCDHGC3	PCDHGA1,PCDHGA2,PCDHGA3,PCDHGB1,PCDHGA4,PCDHGB2,PCDHGA5,PCDHGB3,PCDHGA6,PCDHGA7,PCDHGB4,PCDHGA8,PCDHGB5,PCDHGA9,PCDHGB6,PCDHGA10,PCDHGB7,PCDHGA11,PCDHGA12,PCDHGC3,RN7SL68P	HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,ENSEMBL	6	0.999977865727334
chr5.123098489	0.000188264655682839	0.424502700290901	0.248376394231783	0.569554299690759	0.293882943763019	0.00440948205430053	0.000213074146091537	-5.65035803272668	-0.189399812856648	-0.265103209321456	0.0136419145729353	0.0202518450121117	-0.582483923857982	4.17774935012867	6	17	52	0	69	8	1	.	chr5	123098489	PRDM6	PRDM6	HAVANA	14	0.999977865727334
chr5.176548832	0.000526652308777422	0.925884816979101	0.878929494701259	0.924766895889748	0.0848177490534496	0.0109666432526682	0.0122905948046901	-6.24129068675422	0.0214188173157934	-0.0361151708493608	0.00227153213599919	0.0340172586719011	-0.519203710769966	2.72898273409579	8	0	75	22	53	0	0.160384043386029	.	chr5	176548832	CDHR2	CDHR2,RN7SL684P	HAVANA,ENSEMBL	8	0.999977865727334
chr5.493659	0.000579142629792417	0.409871746502124	0.264781226901016	0.25436419203833	0.0311737771768953	0.001774768102643	3.95772312535093e-05	-2.46188763153294	-0.184281749882238	-0.257004250502446	-0.0270983999145387	0.0424365119704747	-0.627846448115299	4.40100639680907	2	0	80	0	80	1	0.309726711724947	.	chr5	493659	SLC9A3	SLC9A3	HAVANA	3	0.999977865727334
chr5.146042142	0.000138649546376559	0.570554029478332	0.877637511419032	0.774290804331132	0.0602193588653087	0.00144237716799124	2.66052785185313e-05	-2.04244637612748	-0.122418196926812	0.0330511680433217	-0.00641667652211471	0.0349082745682592	-0.619152320932905	4.29748184860435	2	1	80	0	81	0	0.999999999999975	.	chr5	146042142	SH3RF2	SH3RF2	HAVANA	2	0.999977865727334
chr5.140884083	0.000543995141712475	0.688789903959905	0.371244863300008	0.760830512332322	0.104526871476143	0.00220891181523842	0.0100698837004633	2.8798886668936	0.0879810106713722	0.204369393215889	-0.00684231202754226	0.0317418367744553	-0.608308731410472	3.04340220935725	14	6	62	0	68	1	0.591506368034199	.	chr5	140884083	PCDHA1,PCDHA2,PCDHA3,PCDHA4,PCDHA5,PCDHA6,PCDHA7,PCDHA8,PCDHA9,PCDHA10,PCDHA11,PCDHA12,PCDHA13	PCDHA1,PCDHA2,PCDHA3,PCDHA4,PCDHA5,PCDHA6,PCDHA7,PCDHA8,PCDHA9,PCDHA10,PCDHA11,PCDHA12,AC005609.1,PCDHA13	HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA	15	0.999977865727334
chr5.188558	0.00048467916852563	0.869506271428011	0.675561888338486	0.804625627721818	0.0606516272496006	0.000769910514103663	0.000325398739092353	-2.77207323949335	-0.035424531087402	0.091037968152352	0.00547439962857173	0.0353062486785818	-0.637301348909331	3.56140098009757	4	4	75	0	79	0	1	.	chr5	188558	PLEKHG4B	PLEKHG4B,LRRC14B	HAVANA,HAVANA	4	0.999977865727334
chr5.175698294	0.000565153977316866	0.166819386217199	0.466368561556145	0.649636274452861	0.0959415616117877	0.00663791811317547	0.000516028800915762	3.11414362214139	-0.307791676693499	-0.166211860611119	-0.0105307655638504	0.0320357051243096	-0.530633583127331	3.63967129567895	2	0	81	4	77	0	0.206288568909783	.	chr5	175698294	HRH2	HRH2	HAVANA	2	0.999977865727334
chr5.123098501	0.000294216368462103	0.336730464181508	0.144554332443182	0.90448162994505	0.286793720066159	0.00148846410585636	0.000596151356097984	-2.24508002620329	-0.208274228301638	-0.329951989305762	0.00273400366063428	0.0199256943222807	-0.612146895450893	3.68666317935949	3	10	66	0	76	4	0.690784750610938	.	chr5	123098501	PRDM6	PRDM6	HAVANA	7	0.999977865727334
chr5.108442136	0.00059403020340135	0.637745284013376	0.976291159232947	0.431784801465654	0.0718432652861767	0.0024862968065039	0.0296124540151943	-5.460718911906	-0.111467467378481	-0.00702290566600449	0.0198263704884427	0.0363915770920629	-0.64581938919812	2.50034123284787	8	0	69	12	57	6	0.437004450323445	.	chr5	108442136	.	.	.	14	0.999977865727334
chr5.179023506	0.000630561407616531	0.432249876938357	0.848345614350561	0.220896282843097	0.0387498915462497	0.00634862340559596	0.000347722985495303	-23.4581231857618	-0.177542105325385	0.0431895216225973	-0.0287698215913864	0.0404933547663492	-0.543090616930807	3.69334759369194	1	60	20	0	80	2	0.769908903908311	.	chr5	179023506	.	ZNF879	HAVANA	3	0.999977865727334
chr5.40796637	0.000563602028073503	0.481876820654544	0.295377512429195	0.38211497546564	0.456131827062017	0.0156929367875235	0.00181420044449925	2.31014633688698	-0.167584236266868	-0.251873398196899	0.0211854408135671	0.0145937244238938	-0.498123372504242	3.3903346917581	11	0	71	2	69	1	0.575857969238786	.	chr5	40796637	PRKAA1	PRKAA1	HAVANA	12	0.999977865727334
chr5.142977558	0.000469335464510801	0.333905882124351	0.824013453479003	0.753487651967721	0.196027407080826	0.00348535375948856	2.46755833978149e-05	-1.98146632521009	-0.220134080318626	-0.052712560709517	-0.0079028507441163	0.0253538711565379	-0.607483216871473	4.61846097415138	10	1	72	0	73	0	0.255960624260205	.	chr5	142977558	ARHGAP26	ARHGAP26	HAVANA	10	0.999977865727334
chr5.150166870	0.000388420566153218	0.562576159367421	0.449025874349739	0.90228979424785	0.137927782868259	0.000430160429641242	7.16497365622731e-05	-6.58336399606054	-0.125737356513552	-0.16701640418855	0.00281598615135559	0.0279423354671032	-0.693557594956791	4.01619914763591	0	38	41	0	79	4	1	.	chr5	150166870	CDX1	CDX1	HAVANA	4	0.999977865727334
chr5.172404007	0.000584846121240639	0.146786300980227	0.334191178710897	0.778100132796564	0.167151397271941	0.00561168082841851	0.0146428497684417	3.94440099605243	-0.338036964138197	-0.225588585501011	-0.00661525929952983	0.0270093710518178	-0.563588742890082	3.109404359675	7	0	76	27	49	0	0.891573873590823	.	chr5	172404007	SH3PXD2B	SH3PXD2B	HAVANA	7	0.999977865727334
chr5.91164024	5.17309883254514e-05	0.272968719458264	0.569933194133959	0.358284155568522	0.0304103625052151	0.000956908633184275	2.88460869774434e-05	-2.67277360741318	-0.232093574570285	-0.121218688366015	-0.020464063329489	0.0401924913476484	-0.626511734151021	4.23772922270267	0	0	83	0	83	0	1	.	chr5	91164024	ADGRV1,LUCAT1	ADGRV1,LUCAT1	HAVANA,HAVANA	0	0.999977865727334
chr5.1255424	0.000433967424966415	0.720024259139964	0.904324338317541	0.960920291679472	0.0605056178726141	0.00126616937191149	0.00030445415932035	-4.05045566058997	-0.0782961126654546	0.0263732462115085	-0.00113102828447649	0.0355858148792715	-0.62745628578685	3.6650819301521	0	0	83	7	76	0	1	.	chr5	1255424	AC114291.2,TERT	AC114291.2,TERT	HAVANA,HAVANA	0	0.999977865727334
chr5.43033942	9.31525061994997e-05	0.902252292063352	0.741109316861813	0.286172689928236	0.611176337011095	0.0137773883706695	9.03891636283968e-05	-8.94324347840135	-0.0290142351044366	0.077883957216147	0.0258532730938799	0.00986255807884328	-0.497466330581365	4.06587494527887	0	11	61	0	72	11	0.0361377376022484	.	chr5	43033942	AC025171.1,AC025171.5	AC025171.1,AC025171.5	HAVANA,HAVANA	11	0.999977865727334
chr5.132075579	0.000418247074838263	0.455552980644734	0.427983770136358	0.650217470888631	0.316081250281482	0.00311174036164668	8.03718312812745e-05	-3.9574394762427	-0.161733833649893	-0.175324899532968	-0.0103462587639462	0.0193230939979755	-0.57029499078161	4.05902585235681	0	6	77	0	83	0	1	.	chr5	132075579	CSF2	CSF2,RF00285	HAVANA,ENSEMBL	0	0.999977865727334
chr5.175444397	0.000621161485482091	0.636990988333092	0.837112978893477	0.796737402545748	0.131844332942902	0.00237550789049204	0.0185887043508313	10.6485861780441	-0.104778921917435	-0.045628743008832	-0.00596158464243468	0.028716660153747	-0.594783487426227	2.46670573149726	0	40	42	0	82	1	0.999999999999994	.	chr5	175444397	.	DRD1	HAVANA	1	0.999977865727334
chr5.69333897	0.000153969789493475	0.586931027795243	0.619724722985807	0.556879362075876	0.548393525865942	0.00225108749408623	0.269293582475564	9.59417861126202	0.127111686754384	0.117226419764373	0.0147681865590367	0.0115841104645419	-0.65249580810628	1.35666349421052	17	0	64	37	27	2	0.848801734114591	.	chr5	69333897	.	CCDC125,CHCHD2P2	HAVANA,HAVANA	19	0.999977865727334
chr5.151151191	0.000442618549303962	0.258934702196216	0.800869016601304	0.500047022442104	0.236283637717674	0.000590784307701752	0.0202529459667969	2.30579324727847	-0.240054128329893	0.0552431951450605	-0.0151276634132684	0.0217635073365749	-0.673359592624965	2.31955754730204	5	0	78	0	78	0	1	.	chr5	151151191	ANXA6	ANXA6	HAVANA	5	0.999977865727334
chr5.37209484	0.000619381405459819	0.111736689661571	0.192025547597482	0.89772857682509	0.581225809619519	0.00197127584283808	0.0466803004421231	2.62400623648629	-0.372401646510176	-0.318149561581619	0.00305094622123291	0.0108515120706377	-0.632912468790145	2.23173490847666	15	0	68	4	64	0	0.325428565355485	.	chr5	37209484	CPLANE1,OFD1P17	CPLANE1,OFD1P17	HAVANA,HAVANA	15	0.999977865727334
chr5.43073306	2.18520866826479e-05	0.215466979703105	0.381350988827444	0.324964909905389	0.154803298670334	0.0186794597677287	0.000807249648936033	8.00516661046263	-0.267345236515736	-0.191647837627996	-0.0222769352009601	0.0266697525856677	-0.446421745517422	3.37170563131612	2	0	80	31	49	1	0.999999999999993	.	chr5	43073306	ZNF131	ZNF131	HAVANA	3	0.999977865727334
chr5.9927611	0.000573346051803346	0.228638698277966	0.439866762393858	0.656436914118232	0.0901484302958582	0.00557215962214763	0.000131062331708873	-3.69558137107319	-0.27012777672946	-0.172394539388156	-0.01029195667891	0.032705196297763	-0.545005939454175	3.96697239238489	0	7	75	0	82	1	0.65060240963856	.	chr5	9927611	.	.	.	1	0.999977865727334
chr5.178793974	0.000558143958230292	0.277247684727155	0.716166720440447	0.404218426096011	0.126262228982379	0.00239708039159628	4.75096849666882e-05	5.97393704091736	-0.237220279872924	-0.0797093661661787	-0.0191302160332888	0.0290761501089948	-0.588839120914888	4.24902651540526	0	0	83	6	77	0	1	.	chr5	178793974	AACSP1	AACSP1	HAVANA	0	0.999977865727334
chr5.1840115	0.000607457614382001	0.0883646681979292	0.523051882936959	0.255460090876812	0.851722455276871	0.0118283056767635	0.0406447450176091	4.20042126237058	-0.382248345840938	-0.137939241874746	0.025693602075293	0.00358527912774374	-0.477160435601017	2.19586257954697	11	0	72	18	54	0	1	.	chr5	1840115	.	.	.	11	0.999977865727334
chr5.154631467	0.000391120832448269	0.643046005454615	0.829537184303659	0.685504797649502	0.0218102397564775	0.000270557575914039	5.36447113935242e-05	-6.59505079401273	-0.100711286112787	-0.0476608280884635	-0.00946415217312919	0.0449340106610657	-0.728706551537955	4.1490150965173	2	0	80	10	70	1	0.531295915368786	.	chr5	154631467	.	.	.	3	0.999977865727334
chr5.141123573	0.000618165479466775	0.545462372420137	0.094234092561881	0.981051552224843	0.283712221904933	0.00016110877458115	0.00025220305733437	3.11344591519009	0.14638625730755	0.416112507782305	-0.000562963608066783	0.0211770681155405	-0.820075732122259	3.83607366867515	17	9	57	0	66	0	1	.	chr5	141123573	AC244517.2,PCDHB4	AC244517.2,AC244517.1,PCDHB4	HAVANA,HAVANA,HAVANA	17	0.999977865727334
chr5.1223126	0.00050044095937444	0.117139816394273	0.507391560231655	0.67217714676002	0.3210832188778	0.00480304745800465	0.00121623341168441	6.27407289739868	-0.35443710766642	-0.147809239004774	-0.00976178655812273	0.0191745947170843	-0.549460830624185	3.28944176924339	0	0	82	14	68	1	0.999999999999994	.	chr5	1223126	SLC6A19	SLC6A19,SLC6A18	HAVANA,HAVANA	1	0.999977865727334
chr5.164601425	0.00039098444416882	0.135631009382152	0.757603151537388	0.929207744096883	0.189551129354991	0.00595710445710838	1.7751046144088e-05	9.74240533121939	-0.326556163579282	-0.0664819389345357	0.00198371248773361	0.024578090886311	-0.520912279846696	4.37120933058981	0	0	81	42	39	2	0.999999999999975	.	chr5	164601425	AC109466.1,AC008446.1	AC109466.1,AC008446.1	HAVANA,HAVANA	2	0.999977865727334
chr5.178525489	0.000473319773163248	0.435378853076161	0.936975069926979	0.112228835555597	0.0124195956145247	0.00173259038208216	0.0020136543132068	-12.3491737766406	0.178074043968613	0.0176957247660007	-0.0391751351843004	0.0487782525273475	-0.618774370814333	3.0915156086414	3	0	78	8	70	2	0.611903309440286	.	chr5	178525489	COL23A1	COL23A1	HAVANA	5	0.999977865727334
chr5.140850570	6.92356690055251e-05	0.565349226682009	0.713428997256175	0.76059679135194	0.326371920203536	0.000528963131382535	1.18730214405272e-05	3.04977084145245	-0.132860114198187	0.0848268806005793	-0.00737511114033467	0.0195092656660624	-0.716586671292948	4.79143376257503	9	1	73	0	74	0	1	.	chr5	140850570	PCDHA1,PCDHA2,PCDHA3,PCDHA4,PCDHA5,PCDHA6,PCDHA7,PCDHA8,PCDHA9	PCDHA1,PCDHA2,PCDHA3,PCDHA4,PCDHA5,PCDHA6,PCDHA7,PCDHA8,PCDHA9,AC005609.2	HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA	9	0.999977865727334
chr5.3142851	0.000223549754014142	0.575845671408183	0.589067948535426	0.496089913493375	0.0182675596931326	0.00049721776781005	0.000244554360907917	-3.98805200121627	-0.121173014821755	-0.11667630858349	-0.0153841075548282	0.0447485531688445	-0.68263782398765	3.6870035144816	0	1	81	0	82	1	0.65060240963856	.	chr5	3142851	.	.	.	1	0.999977865727334
chr5.177489463	7.49598993962405e-06	0.422525613621107	0.886728978333409	0.588582169325865	0.0185915381979049	0.00172202363699327	1.75887124850171e-05	3.88039707476115	-0.158215540497987	-0.0295957900065911	0.0115214059210009	0.0421661498404876	-0.567311568087522	4.23493171682621	7	0	76	0	76	0	0.119661051796501	.	chr5	177489463	PDLIM7	PDLIM7	HAVANA	7	0.999977865727334
chr5.112170721	0.000446132011592069	0.291668076029121	0.861853797645248	0.618169424080836	0.0685121360030707	0.00116273450838535	0.00018486255503266	3.84720254432434	-0.233362665709746	-0.0387435262339073	-0.011570886710399	0.0349427893136317	-0.641589022304563	3.9526644764855	2	0	81	6	75	0	0.539817807816624	.	chr5	112170721	EPB41L4A	EPB41L4A,AC010261.1	HAVANA,HAVANA	2	0.999977865727334
chr5.1290850	4.90764173938953e-05	0.404764101787801	0.792637605033195	0.652454127996264	0.207980558373931	0.00137098911850958	0.000147151121486481	3.22900116452696	-0.180154556253327	0.0605316425779112	-0.010022084315849	0.0237016437356809	-0.625450756408025	4.23976361856875	13	0	70	8	62	0	0.179125073786713	.	chr5	1290850	TERT	TERT	HAVANA	13	0.999977865727334
chr5.73909718	0.000321896539529019	0.496863682473229	0.570779447319212	0.281583974705328	0.0474328933372247	0.00451066074586871	0.000107793005202038	-2.73512017249071	-0.146840717077689	-0.123896509328071	-0.0246937088695052	0.0375148085966212	-0.545248268092047	3.95388092257251	0	0	83	1	82	0	1	.	chr5	73909718	ARHGEF28	ARHGEF28	HAVANA	0	0.999977865727334
chr5.136135028	9.6810939503922e-05	0.239139019224174	0.734353462680374	0.541976295984433	0.11562105627441	0.000424047016107208	0.00121218103509804	2.45369075065948	-0.250330641536635	-0.0726114808111843	-0.0137399028160469	0.0291460546650042	-0.678968190716506	3.49053956687077	2	0	81	0	81	0	0.539817807816624	.	chr5	136135028	SMAD5	SMAD5-AS1,SMAD5,RF02174,RF02175,RF02176	HAVANA,HAVANA,ENSEMBL,ENSEMBL,ENSEMBL	2	0.999977865727334
chr5.142314751	0.000215652900849585	0.250990974227487	0.738831019979983	0.842425138402556	0.175091045880035	0.00223581765625841	0.00123346374645062	3.69591576021347	-0.249882519927114	-0.0756055249850228	0.00464238244071584	0.0255859694199185	-0.605459308723072	3.56383738636008	8	0	75	7	68	0	0.160384043386029	.	chr5	142314751	SPRY4	SPRY4,RF02038,RF02039	HAVANA,ENSEMBL,ENSEMBL	8	0.999977865727334
chr5.12673	0.000244808086421645	0.688285405995897	0.93314697012948	0.289083747231731	0.731050069514628	0.00108781752808707	9.95055402939558e-06	4.47134104544262	-0.092058372577939	-0.0193744169243391	0.0263242613468598	0.00670945181256322	-0.655947589289223	4.75600165501036	0	0	73	0	73	10	0.0694165970794187	.	chr5	12673	.	.	.	10	0.999977865727334
chr5.14418131	0.000234381634844064	0.551580556632732	0.926910814967197	0.757148564194226	0.216693346856749	0.0263886182190807	9.35503218595159e-05	4.22624283264191	-0.138357144219234	0.022254979037101	0.00772170566580851	0.0243142066516166	-0.471825801122287	4.76554006753055	14	0	69	8	61	0	0.580790226325057	.	chr5	14418131	TRIO	TRIO	HAVANA	14	0.999977865727334
chr5.153211467	0.000484743929264453	0.826404902263325	0.781772907852573	0.693718277470535	0.0245133014665781	0.00028942084081629	0.000431477582695947	-1.96836526835759	0.0499116442135068	0.0624296169972749	-0.00919419087688044	0.0436097316280079	-0.73679719108663	3.60415110196447	2	1	80	0	81	0	0.999999999999975	.	chr5	153211467	LINC01470	LINC01470	HAVANA	2	0.999977865727334
chr5.180233771	0.000604062805683279	0.7057283033027	0.70240852388846	0.25700538624331	0.0716245130191298	0.00380399255402415	0.000217380568484771	4.89838514093812	-0.083097284285946	-0.0849151787145093	-0.0263742099659617	0.0343682228549065	-0.567624570431843	3.7913346606502	0	0	82	7	75	1	0.65060240963856	.	chr5	180233771	MAPK9	MAPK9	HAVANA	1	0.999977865727334
chr5.141136287	0.000248418103744712	0.172709766624329	0.89563829671969	0.971765492845275	0.425645357055505	0.00282665334723703	0.000327847830628464	-2.220808000201	-0.294969972096776	0.0299443332019068	0.000846782357955222	0.014996714125423	-0.594610052512054	3.65016956717146	8	1	74	0	75	0	0.160384043386029	.	chr5	141136287	AC244517.2,PCDHB5	AC244517.2,PCDHB5,AC244517.11	HAVANA,HAVANA,HAVANA	8	0.999977865727334
chr5.677532	0.00017563272502176	0.858811002090943	0.780943261858951	0.990493375392719	0.132049591852806	0.000509927034183755	0.000744013288101132	-2.88541461690525	-0.0377975065290614	-0.0612272956334799	0.000266186791032747	0.0280048425498371	-0.686647358754936	3.26468496221875	11	0	72	7	65	0	0.518724681990118	.	chr5	677532	TPPP	TPPP,AC026740.1	HAVANA,HAVANA	11	0.999977865727334
