methyl	methyl.p	arm2.p	arm3.p	BMI.p	age.p	expose.p	PC1.p	methyl.beta	arm2.beta	arm3.beta	BMI.beta	age.beta	expose.beta	PC1.beta	NAs	zeros	non.zeros	ones	non.ones	outliers	diff.miss	ME	Chr	pos	genes	genes_flanking	genes_type	total.NAs	methyl.fdr
chr6.135722875	3.13716400458929e-05	0.883028945293991	0.134461464403888	0.74789832224223	0.287859928324914	0.0736470989478498	0.571140860475039	2.24895469509061	-0.034223147061475	-0.35193047998	0.00764919555009095	0.0205742087871122	-0.3598826878452	0.683858860621668	14	0	69	3	66	0	0.580790226325057	.	chr6	135722875	LINC00271	LINC00271	HAVANA	14	0.109103354448052
chr6.168414881	1.98917556555133e-05	0.803518773168669	0.483126723670923	0.560155284659357	0.0922897303521392	0.0249883680177997	0.186695260330352	2.60008317799458	0.0514822537883549	-0.148771529189858	-0.0128376327912292	0.0305258083212543	-0.411402895011853	1.33739843293987	2	0	81	0	81	0	0.539817807816624	.	chr6	168414881	.	.	.	2	0.10064287697341
chr6.170445542	5.45682844659497e-05	0.309350468329954	0.0544000259128823	0.350265838463688	0.0742160817986019	0.00198331616535012	0.046770001067864	2.98549339265719	-0.204096156559721	-0.4048353071497	-0.0194448229855945	0.0305912666037622	-0.548707680523389	1.7862543172002	6	0	77	7	70	0	0.0764124729854856	.	chr6	170445542	.	.	.	6	0.118559788386691
chr6.31969677	5.7625836740296e-05	0.770524707850239	0.44319607584744	0.546427380292265	0.195857675798322	0.0512092630084999	0.145358694446943	5.3968046164217	0.0602754976325336	-0.161479859649974	-0.0131827204114033	0.0235349055537033	-0.355471880575304	1.35908787314475	0	0	83	13	70	0	1	.	chr6	31969677	SKIV2L	SKIV2L,DXO,STK19	HAVANA,HAVANA,HAVANA	0	0.120096462035223
chr6.39939121	5.02876979130359e-05	0.853676664216107	0.305806763032132	0.796180342951439	0.0993371617521731	0.012450230759128	0.134503032359487	3.44838945128041	-0.0381570578707336	-0.217733215664167	0.00584429944234617	0.0297669645639448	-0.455758358117612	1.39495040856129	0	0	83	7	76	0	1	.	chr6	39939121	TUBBP9	MOCS1,TUBBP9	HAVANA,HAVANA	0	0.117235485771465
chr6.82343610	7.1293481102917e-05	0.717846258107277	0.744029900769431	0.906543230248657	0.136682432324071	0.131856315791966	0.0944601514898576	3.39844348845792	0.0783729273248328	-0.0724603629921999	-0.00267926337681566	0.0277070488285289	-0.290475731722943	1.59215137815095	6	0	77	1	76	0	0.158341299746678	.	chr6	82343610	.	.	.	6	0.123401183223301
chr6.168384992	3.43714039150083e-05	0.911297466318326	0.139918321098321	0.888417491140519	0.0891347742074654	0.0433050280140413	0.22458413323138	3.45777517002979	0.0241174264762346	-0.324821568828717	-0.00319823155979987	0.0310469484064429	-0.384599635145792	1.32807816584403	9	0	72	4	68	2	1	.	chr6	168384992	.	.	.	11	0.111265424843477
chr6.31506408	6.9289870109346e-05	0.406709739290613	0.0642316817970355	0.211260282531287	0.0476775839668072	0.00697860007507123	0.0156137901846574	6.48043403129609	-0.191497679303968	-0.458498964919499	-0.028823610735044	0.0384316354344942	-0.542462146252384	2.47786494115542	0	0	74	3	71	9	0.135379507188981	.	chr6	31506408	MICB	MICB	HAVANA	9	0.122723473859433
chr6.29015358	4.44153339258262e-05	0.213168272671425	0.0230519615711406	0.443107976549955	0.19674497844826	0.00484655857299878	0.169203721812254	-1.85784520401604	-0.259260741384488	-0.497104823151197	-0.0159275560946227	0.0232931751839696	-0.499909642452235	1.21430845581567	5	1	77	0	78	0	0.274048029103129	.	chr6	29015358	.	.	.	5	0.116758630384538
chr6.166648693	4.28824742710118e-05	0.743271707264725	0.470778291053955	0.315093572252569	0.0152147274129534	0.109126483372675	0.157627618425605	3.52637977478561	0.0674479423524825	-0.151023510466188	-0.0218353138043761	0.0444222212581013	-0.29323545895885	1.31363172405147	0	0	83	0	83	0	1	.	chr6	166648693	RPS6KA2	RPS6KA2,AL023775.2	HAVANA,HAVANA	0	0.116758630384538
chr6.43186198	2.18531994382017e-06	0.315822218199636	0.10690514255919	0.253304022002939	0.0663301063103	0.0937679969913793	0.616667121961813	5.78408048618389	-0.212896567600924	-0.350688765490787	-0.0251484251404297	0.0331865271833033	-0.310430266209027	0.570011853418636	6	0	77	22	55	0	0.999999999999992	.	chr6	43186198	CUL9	SRF,CUL9	HAVANA,HAVANA	6	0.0761992082777729
chr6.170445603	6.17853491049018e-05	0.774504993208843	0.312267309064577	0.859264665540677	0.296936584619392	0.00887539920670285	0.0945937784295607	4.36705122451513	-0.0588096680920379	-0.209901697280956	0.00398838488398358	0.0186238671307715	-0.474271937548915	1.62103351799858	1	0	81	2	79	1	0.999999999999975	.	chr6	170445603	.	.	.	2	0.121190119664852
chr6.32093383	1.72800951672647e-05	0.738302487477901	0.307766415018189	0.632617183030102	0.126367326955102	0.0432403513527243	0.383492738485629	2.78261850939737	-0.0683927486525912	-0.213362171812769	-0.0103100860800265	0.0272635846531435	-0.362681444820959	0.805099429014416	0	0	83	0	83	0	1	.	chr6	32093383	TNXB	TNXB,AL662884.2	HAVANA,HAVANA	0	0.0992540947175544
chr6.11771559	1.94519092260529e-06	0.864716991016964	0.456812953838598	0.971829336140417	0.484278068421501	0.0395558464178683	0.704490718905389	2.55575437096166	-0.0364966977056041	-0.164967176621103	-0.000803413217231141	0.0128551301558536	-0.396637492120798	0.447392162155275	14	0	69	0	69	0	0.580790226325057	.	chr6	11771559	ADTRP	ADTRP	HAVANA	14	0.0761992082777729
chr6.14282778	6.77084617610394e-05	0.89020653753472	0.241189767121543	0.355777968861647	0.0367888485776836	0.00747730841233331	0.177041072608282	2.25316924943121	-0.0286451664839108	-0.252608352944062	-0.0201796068875874	0.0379967388915556	-0.49216613268482	1.26191899423468	0	0	83	1	82	0	1	.	chr6	14282778	LINC01108	LINC01108	HAVANA	0	0.122410503386651
chr6.167141306	2.25567003485961e-05	0.650692085774049	0.669262210375338	0.243503332993159	0.0613091121187653	0.0132717338686965	0.128413753194115	2.0446551594136	-0.093367075236369	-0.0881092627669398	-0.025190787073803	0.0334661544919647	-0.446787134742825	1.40308030660915	0	0	83	1	82	0	1	.	chr6	167141306	.	Z94721.2,CCR6	HAVANA,HAVANA	0	0.103942939279043
chr6.31111375	1.99349260404377e-06	0.333137491607469	0.252683440344656	0.361957709170395	0.0407360260225944	0.00425292094484819	0.0626965533339228	3.37805257850851	-0.195546686353276	-0.228981213970639	-0.0195726323879372	0.0357226937549295	-0.501979271894485	1.96208581927212	3	0	79	1	78	1	0.838936232735825	.	chr6	31111375	C6orf15	C6orf15,PSORS1C1,CDSN	HAVANA,HAVANA,HAVANA	4	0.0761992082777729
chr6.56573810	4.36058552741504e-05	0.698700079979727	0.795176375522392	0.642731427823983	0.077708110076194	0.202764283159598	0.102126653363133	2.78576881567863	-0.0819275417900861	-0.055029291791171	-0.0102244394384074	0.0321944802461056	-0.239414362230528	1.52988260818777	2	0	81	0	81	0	0.999999999999975	.	chr6	56573810	DST	DST	HAVANA	2	0.116758630384538
chr6.119041776	1.19262303325195e-05	0.443888163305722	0.688968223221942	0.281930553021442	0.0329553905615236	0.00826908930860473	0.293756731803577	6.88819556570576	0.157897666616917	-0.0817670957898688	-0.0229938712755758	0.0379360509096806	-0.47922949662799	0.960667727624015	1	0	82	25	57	0	0.65060240963856	.	chr6	119041776	AL137009.1,FAM184A	AL137009.1,FAM184A	HAVANA,HAVANA	1	0.096971837492501
chr6.25736406	5.02293700026637e-05	0.473711444385829	0.206384378889298	0.846804161045171	0.268238945901849	0.137219579490354	0.0765144780574488	4.50154873459509	-0.159593749703022	-0.297519848683426	-0.00448621694033909	0.0218508325308634	-0.289582270875733	1.74034795480378	4	0	75	13	62	4	0.520712840830806	.	chr6	25736406	.	HIST1H2BPS1,HIST1H2APS1	HAVANA,HAVANA	8	0.117235485771465
chr6.160350159	5.65721156304203e-05	0.863894890327591	0.444318062260039	0.982322369761022	0.410501507153062	0.0542147930170436	0.0231120117465938	2.45836132573094	-0.0356908798560883	-0.164203337783027	-0.000496145779010737	0.0153076163014677	-0.356945424435982	2.19654191740766	1	0	82	0	82	0	0.65060240963856	.	chr6	160350159	SLC22A3	SLC22A3	HAVANA	1	0.119051916021443
chr6.160974078	4.7518706123645e-05	0.444673929839645	0.18294422283119	0.276353178186785	0.0928819691509839	0.085003986109355	0.188405813281089	1.69586078949681	-0.161625840472709	-0.288585209486469	-0.0237117027239778	0.0303244356932412	-0.314608681645878	1.22406714570023	0	2	81	1	82	0	1	.	chr6	160974078	AL139393.1	AL139393.1	HAVANA	0	0.116758630384538
chr6.166508414	2.93041988470379e-05	0.845404381987316	0.494601777744493	0.309158617721538	0.24969836959998	0.0223015699435034	0.178504796956139	2.6450329489992	0.0399256529440906	-0.14211986448128	-0.0219998185059987	0.0208398990752033	-0.412674742902333	1.24440609000012	0	0	83	2	81	0	1	.	chr6	166508414	RPS6KA2	RPS6KA2,MIR1913	HAVANA,ENSEMBL	0	0.108795199804182
chr6.167175745	6.7773070956245e-05	0.798214781813562	0.322295622493132	0.593309797429275	0.664591978966065	0.0434100227795321	0.120833479624891	2.23562586748552	0.0545683582567423	-0.212813205004515	0.0117117414934037	0.00813321799214161	-0.370904781896039	1.45112645077338	8	0	75	2	73	0	0.520712840830806	.	chr6	167175745	TCP10L2	TCP10L2	HAVANA	8	0.122410503386651
chr6.6614526	4.50080325170532e-05	0.56105040844693	0.228897717240107	0.338329163677546	0.0593042027328469	0.18138088979844	0.149136749684106	2.7095923964962	-0.12166269206944	-0.258119396998518	-0.0208178580863609	0.0340290313735831	-0.247265555160445	1.34210682828579	0	0	83	0	83	0	1	.	chr6	6614526	LY86-AS1,LY86	LY86-AS1,LY86	HAVANA,HAVANA	0	0.116758630384538
chr6.14282815	7.38345858240638e-05	0.283508725621377	0.111151008706866	0.676412394563923	0.22396381745432	0.121073562071208	0.397644587792754	2.14846041438565	-0.235245119659081	-0.360049777203852	-0.00953634728088027	0.0226368080376205	-0.292384702065076	0.870466908293203	4	0	79	2	77	0	0.117979234009208	.	chr6	14282815	LINC01108	LINC01108	HAVANA	4	0.123594416637918
chr6.32093014	4.25863430640823e-05	0.917555455207344	0.272828854893429	0.565363997226956	0.0420757052835247	0.0189997019493482	0.182671562250481	2.61586937957071	-0.0213385067861591	-0.233492386274877	-0.0125225341766102	0.0367263782454076	-0.425795517478291	1.23840849539403	0	0	83	1	82	0	1	.	chr6	32093014	TNXB	TNXB	HAVANA	0	0.116758630384538
chr6.168385341	4.55889318337545e-05	0.640138895686389	0.282933361784112	0.824070143608701	0.0221997222982939	0.00222861277390279	0.244602273591098	3.54321000574739	0.0981876299866914	-0.232529648683775	-0.00478678587191103	0.041912999182888	-0.569720969290576	1.16477081995234	12	0	71	6	65	0	0.79858095342848	.	chr6	168385341	.	.	.	12	0.116758630384538
chr6.136158382	3.43922465236554e-05	0.94327272200912	0.491267979830154	0.943320180048508	0.153846890609797	0.00248870704624127	0.236092758344932	3.04466960211938	0.0156928975974166	-0.154925012280241	0.00163076581397586	0.0262786276918305	-0.604226598506117	1.25680242636565	9	0	74	8	66	0	0.756516768765477	.	chr6	136158382	PDE7B,AL138828.1	PDE7B,AL138828.1	HAVANA,HAVANA	9	0.111265424843477
chr6.7112639	2.75850070308786e-05	0.910008606999225	0.79699310062501	0.610378438916564	0.298313167768289	0.0120592440937213	0.0317396399562172	-4.5277942434193	0.0233795603965467	-0.0536837399129797	-0.0112392128684425	0.0189701518557242	-0.461310009734243	2.03890296029376	1	16	66	0	82	0	0.999999999999994	.	chr6	7112639	RREB1	RREB1	HAVANA	1	0.108669603976595
chr6.158631942	5.1580972177657e-05	0.870284532827746	0.0961390545658951	0.584246346252234	0.227262952659376	0.0272031453595157	0.537195783708869	3.15171309099367	-0.0352977488791184	-0.369918641029719	-0.0122595360109041	0.0219645612542387	-0.420832972798024	0.62726841259067	13	0	70	2	68	0	0.803616429592791	.	chr6	158631942	TMEM181	TMEM181,DYNLT1	HAVANA,HAVANA	13	0.118559788386691
chr6.167175801	7.17052758863016e-05	0.986312282865195	0.567637597353907	0.882249501268957	0.754346198581896	0.0527028211361434	0.0749814138127529	1.88221658833871	-0.00355661772156738	-0.119073787802668	-0.00314854883827814	0.00590256328933741	-0.344709825903992	1.66902902998562	4	0	79	0	79	0	0.539817807816635	.	chr6	167175801	TCP10L2	TCP10L2	HAVANA	4	0.12340970219119
chr6.109881382	1.69580906343127e-05	0.975912503255224	0.946122237038228	0.826967455664243	0.119276320132974	0.00760056748240649	0.144884775405289	6.16963569237296	0.00622700993789255	-0.0141202897512307	-0.00474791453086732	0.0278438408530094	-0.48644584985953	1.37488105615033	3	0	80	14	66	0	0.999999999999993	.	chr6	109881382	.	.	.	3	0.0992540947175544
chr6.168414920	7.05037931367436e-05	0.739177092179155	0.551655121863887	0.64360141447563	0.0508136305392794	0.0887022087799382	0.0501517377197795	2.40519978335686	0.0690064747961688	-0.125032412069879	-0.0101699387192257	0.0354683837704216	-0.312737761597076	1.8565983565528	0	0	83	0	83	0	1	.	chr6	168414920	.	.	.	0	0.122727273302425
chr6.44071953	1.51735389430684e-05	0.867210532748701	0.658764183892855	0.58960153811752	0.188404049890716	0.00377282230976393	0.0582361083508758	3.02845124276227	-0.0342007013749915	-0.0888802524883107	-0.0115019297645442	0.0232053603218407	-0.521706286658945	1.72913241410631	0	0	82	0	82	1	0.65060240963856	.	chr6	44071953	AL109615.3,AL109615.2	AL109615.3,AL109615.2	HAVANA,HAVANA	1	0.0981404330277979
chr6.30590648	5.04828970970948e-06	0.950887719107603	0.447792545796226	0.572523990185614	0.0258425105464519	0.037395346706324	0.00731572146486135	4.833629395768	-0.012454066200877	-0.156098081289745	-0.0120830566134841	0.0396067940763093	-0.370268294711825	2.59355616945672	4	0	79	2	77	0	0.838936232735825	.	chr6	30590648	ABCF1	ABCF1	HAVANA	4	0.083942372446877
chr6.6614626	1.01313536473888e-05	0.29540092080297	0.114169649984372	0.862590669133079	0.28196740440466	0.052751801329207	0.271622177869875	4.80732344345376	-0.214242667412747	-0.32413147805083	0.0036134767494143	0.0185568756267215	-0.343876603952333	1.0327946050534	5	0	76	6	70	2	0.383592102277566	.	chr6	6614626	LY86-AS1,LY86	LY86-AS1,LY86	HAVANA,HAVANA	7	0.0967906627768385
chr6.167324937	5.06034123184416e-05	0.475063451771443	0.483999750510117	0.353832978373119	0.165799765264617	0.0832505041588886	0.217860378476075	2.71716512168585	-0.150761484659303	-0.146788599099412	-0.0201868864610644	0.0251185655037643	-0.316578578266567	1.14799289616052	0	0	83	0	83	0	1	.	chr6	167324937	.	TTLL2	HAVANA	0	0.117422669024358
chr6.168384944	1.84657086385276e-05	0.825005473861566	0.0856157267044638	0.919884105145217	0.0161750616415622	0.00493280707690267	0.0899944742634713	2.50726512174026	0.0447560483998183	-0.369139336162987	0.00213180520412264	0.0420303822563744	-0.516710040874818	1.53969476292727	8	0	75	2	73	0	0.425602203629795	.	chr6	168384944	.	.	.	8	0.0992540947175544
chr6.170152895	7.23241010939698e-05	0.679392226595072	0.247605108486758	0.703405763424496	0.0470180970801978	0.00813377904485502	0.237880695232253	-2.29734588479246	0.0857918050411397	-0.25438890837229	-0.00830113520365222	0.0361139053834837	-0.482702185725976	1.11027569636182	2	6	75	0	81	0	0.999999999999975	.	chr6	170152895	.	.	.	2	0.123471738003294
chr6.5979734	5.0754175724815e-05	0.998946320049713	0.0391793437396954	0.573925785117965	0.127595488925522	0.0137610133144794	0.0999031810432431	2.41589859569122	-0.000267053842869556	-0.459519155778038	-0.0116713761975302	0.026669992526167	-0.455189305254462	1.43882259850665	11	0	72	4	68	0	0.0563260668240953	.	chr6	5979734	.	.	.	11	0.117422669024358
chr6.170265949	3.36612585845589e-05	0.785813625040947	0.577886481712433	0.913579320949976	0.181415552063428	0.103501549905571	0.00662994309266331	4.7378635329489	0.0551374108086615	-0.112406981785125	-0.00239105894783765	0.0240757025213163	-0.287800725998677	2.60066958554847	0	0	81	7	74	2	0.206288568909783	.	chr6	170265949	.	AL109910.1,AL109910.2	HAVANA,HAVANA	2	0.111265424843477
chr6.32093701	6.30905765301277e-05	0.608042044955018	0.450138111797664	0.76575164313113	0.249444689270907	0.0534677568841934	0.035847028765805	2.79078749500698	-0.107546401703708	-0.159165454332333	-0.00657216961451156	0.0210714737976673	-0.35257714440639	1.99997788129298	0	0	83	0	83	0	1	.	chr6	32093701	TNXB	TNXB,AL662884.2	HAVANA,HAVANA	0	0.121190119664852
chr6.119149137	5.49490192114456e-05	0.422103590435197	0.392728382769373	0.209890151337834	0.252806247852939	0.138860374591051	0.36453319695509	1.91189901326261	-0.17054262007304	-0.180487613847676	-0.0274479772710726	0.0208885031841405	-0.272974196024336	0.84994634623846	0	0	83	0	83	0	1	.	chr6	119149137	AL137009.1,FAM184A	AL137009.1,FAM184A	HAVANA,HAVANA	0	0.118559788386691
chr6.106103137	5.43935406028152e-05	0.913600306399791	0.655333124892448	0.415300371466095	0.171340632703261	0.104536907657422	0.364512982562966	3.2009049722363	0.0249695916723981	-0.108980630623518	-0.0198555309723026	0.0270858957417908	-0.333319657019334	0.91982295358231	13	0	70	11	59	0	0.334701136352583	.	chr6	106103137	PRDM1,ATG5	PRDM1,ATG5,AL022067.1	HAVANA,HAVANA,HAVANA	13	0.118559788386691
chr6.105587633	3.34759679289464e-05	0.367277658871232	0.0461772681465631	0.450134788489587	0.131536108299184	0.360649575854144	0.208402184450646	5.2873599527894	-0.210925014426283	-0.47617174407065	0.0180377214137445	0.0290532360241462	-0.185959468089652	1.3905264681041	11	0	72	32	40	0	1	.	chr6	105587633	AL096794.1	AL096794.1	HAVANA	11	0.111129826711919
chr6.42820490	4.25628097471308e-05	0.462090717850655	0.137302360396463	0.783916130167698	0.167063966162806	0.0261053372780948	0.0376163423120259	2.97320090364299	-0.15778289179868	-0.334226248241948	-0.00616238338631277	0.0252955791037981	-0.41161193372115	2.04187233363321	2	0	81	0	81	0	0.999999999999975	.	chr6	42820490	BICRAL	BICRAL	HAVANA	2	0.116758630384538
chr7.772034	1.71758371553155e-05	0.670559274897797	0.324636538893382	0.817638069564923	0.125534322611745	0.176302237550766	0.184591542628481	8.93808626314813	-0.0892691117079117	-0.210052191282826	-0.00511834055710356	0.0272019486756421	-0.252188742502139	1.21866528836165	1	0	80	31	49	2	0.769908903908311	.	chr7	772034	DNAAF5	DNAAF5	HAVANA	3	0.0992540947175544
chr7.78082670	4.81598759897122e-05	0.427210365066835	0.133104258014002	0.236913253760146	0.204248467682851	0.00978478579446241	0.138444896356941	1.98471479910253	-0.165549879792677	-0.315404303733733	-0.0246713164371337	0.0223279968688947	-0.465014711963658	1.32227750381952	3	0	80	1	79	0	0.309726711724947	.	chr7	78082670	MAGI2	MAGI2	HAVANA	3	0.116758630384538
chr7.101823452	3.7904496923774e-05	0.403307850467325	0.199053644882953	0.304657601832529	0.0399549563190465	0.115300963865046	0.0547730726977653	2.74842909333192	-0.178283983987916	-0.2809693006025	-0.0225705209268818	0.0375979662039716	-0.290522322634045	1.86595426342244	2	0	81	2	79	0	0.999999999999975	.	chr7	101823452	CUX1,AC005096.1	CUX1,AC005096.1	HAVANA,HAVANA	2	0.115010498564598
chr7.28192979	6.33645146592616e-05	0.503873360653377	0.304695488434069	0.79913307898584	0.146673084559878	0.0918069135175932	0.151869709601889	2.09018252018066	-0.147542375944033	-0.229916884787739	-0.0057661824839888	0.0269308727798246	-0.322785349434393	1.34778794011801	7	0	76	0	76	0	0.690784750610938	.	chr7	28192979	JAZF1-AS1	JAZF1-AS1	HAVANA	7	0.121190119664852
chr7.81770431	4.47975956865688e-05	0.705107963587836	0.402916566411166	0.713483246906615	0.0493929467884109	0.0303150096100345	0.248733185388997	2.52569861967968	-0.0785788744328202	-0.175987067292408	-0.00804339104926546	0.035489318016984	-0.393074647555274	1.07359884548404	0	0	83	0	83	0	1	.	chr7	81770431	HGF	HGF	HAVANA	0	0.116758630384538
